station,lat,lon,dist_m,path_length_diff_m,sta_lta_amp,peak_freq,pre_shot_rms
4564,46.198799,-122.076698,69976.52662826239,83.511533632598,6.652945348921515,42.388916015625,3.4316130871458637e-07
4565,46.200802,-122.078201,69860.7759433121,78.02485725301085,9.253488839589256,32.867431640625,8.136249009274401e-07
4566,46.202599,-122.080704,69809.03079973368,77.3818081781792,5.620787878825233,44.677734375,4.199646713327389e-06
4567,46.203999,-122.083199,69793.8873735694,76.4319571796077,9.614685588373673,46.93603515625,1.716375161714954e-07
4568,46.205502,-122.0858,69775.09474222545,68.16936832368083,7.201171371407085,28.50341796875,1.137636827473881e-06
4569,46.207001,-122.087402,69712.37674023927,69.58575276302872,3.6743457769508265,37.994384765625,1.7866162992555735e-06
4570,46.209801,-122.087502,69465.07875308617,71.90069513086928,9.791171994012227,31.951904296875,1.0931266218057628e-06
4571,46.212101,-122.088402,69299.61460486011,70.57486113575578,2.637065533294031,45.074462890625,1.1078398708598452e-06
4572,46.2146,-122.089302,69116.96411214187,72.2804487583926,2.192933630567992,39.36767578125,2.5014530826986116e-06
4574,46.220001,-122.0896,68648.53072981739,80.54365132827661,1.8899272829693505,13.885498046875,8.946565646229619e-07
4576,46.224201,-122.091202,68349.32984241741,68.68019330632524,3.884287453731128,40.46630859375,1.650384794377526e-06
4577,46.226299,-122.091202,68163.34329934731,77.12255529251706,6.318782275977539,40.58837890625,1.1620487583057604e-06
4578,46.228802,-122.092697,68011.7942963551,78.58152209411492,2.3888832342780253,38.482666015625,1.3827200788184576e-06
4579,46.2313,-122.094498,67876.08092949021,72.65304394019768,2.325066135480732,25.421142578125,6.095122116385666e-07
4580,46.2323,-122.097801,67944.0812965373,67.02712849201635,2.4163445966986012,45.10498046875,4.0129813650944414e-07
4581,46.233601,-122.100098,67938.96025180837,68.49388290412026,1.9299774305736175,45.41015625,4.4253085861824265e-07
4582,46.235001,-122.102501,67931.01476332497,61.83690038591158,2.656110325874912,22.796630859375,6.588530406427781e-07
4583,46.236301,-122.1045,67913.26221638144,68.12225256381498,2.244450791259277,14.0380859375,6.20510893353729e-07
