station,lat,lon,dist_m,path_length_diff_m,sta_lta_amp
4404,46.141998,-122.254501,36978.80057006513,219.08744488954835,3.3481531890828036
4405,46.140999,-122.2584,37257.992327263295,219.01007324300735,1.9081671279791688
4406,46.1418,-122.262802,37411.382092426866,206.27779404104513,2.2783700109109923
4407,46.1422,-122.267097,37595.48944918548,194.95990228086885,4.710487051234933
4408,46.143902,-122.2705,37627.71306453928,184.83665194522473,5.28006684936363
4409,46.145302,-122.272598,37619.98103702978,174.92955386007088,1.9736834484939412
4410,46.147701,-122.275703,37584.20489760527,160.68123186332377,2.4550313527654746
4411,46.1465,-122.2836,38096.93287582828,127.57579013577197,1.9546636195742395
4412,46.146198,-122.279999,37931.99535491951,147.5186823110489,2.6322809797143707
4413,46.2365,-122.285698,31676.521663548887,20.633552206574677,1.659916303714668
4414,46.1516,-122.276901,37329.40060381779,127.77259078482166,2.7729844286959384
4415,46.153,-122.2742,37073.21533748708,132.3401536993333,9.96102309112221
4416,46.154499,-122.271698,36819.52586803701,138.03314551924268,9.15727228876531
4417,46.155399,-122.272102,36767.78290933481,130.33080828825769,4.271785975711869
4418,46.233898,-122.286598,31897.184708663986,18.672641278444644,8.919238070897162
4419,46.150398,-122.272102,37175.23273731408,163.35498339634069,9.938257706339694
4420,46.153,-122.269997,36852.307590975164,158.24855968577322,4.482433481094681
4421,46.155102,-122.268402,36597.09353741976,152.6574045146117,2.2222934841263577
4422,46.157299,-122.266602,36323.49674374799,147.73684212884837,2.3151301317848665
4423,46.159401,-122.265404,36089.4658154157,140.56047917183605,2.2332434025951002
4424,46.161499,-122.264,35845.10804402465,136.45184050309763,2.07241747356342
4425,46.164001,-122.2631,35595.00407025637,128.48047638202843,2.293220231402089
4426,46.166199,-122.262299,35375.19782307291,125.04991988679103,2.0192531717425446
4427,46.167801,-122.261299,35193.04916652185,123.33729222491093,2.8004566391230683
4428,46.1702,-122.262901,35086.846454379454,97.45587245409115,2.1867098732593675
4429,46.171398,-122.264999,35104.788613621684,82.36414581480494,4.4566700875657235
4430,46.1716,-122.268898,35300.53967684252,63.648523871132056,4.442760666082083
4431,46.173801,-122.2714,35264.794232577646,77.01634616036608,8.351800582241289
4432,46.175701,-122.273697,35243.707779067,78.54116697390418,9.56048460682328
4433,46.175701,-122.277199,35438.11009001226,70.59072260843823,1.9685301351415112
4434,46.177502,-122.278801,35389.23479861671,75.10755151460762,3.644992390565081
4435,46.18,-122.278702,35193.05624330555,75.92194334066153,7.227541267073008
4436,46.180801,-122.281799,35307.17694680175,62.27354276348342,2.4448287302828264
4437,46.181801,-122.284401,35379.62949437529,32.190353275647794,4.310479510206406
4438,46.183201,-122.283096,35200.26259751999,35.12968898370309,2.8416960942659575
4439,46.185001,-122.281303,34963.1694231364,37.814741056798084,5.687982259993815
4440,46.186401,-122.279099,34732.5837754748,51.43387298570451,2.713294041262642
4441,46.1884,-122.2799,34629.372926318916,56.21262157288584,9.995884007009169
4442,46.190399,-122.279999,34486.898159800854,45.27174726175144,1.9939922223329807
4443,46.189999,-122.276199,34298.13038512663,63.171422053121205,7.133164983462904
4444,46.1889,-122.273598,34231.62656675941,75.85619047914224,9.77807781247278
4445,46.191399,-122.272903,34005.01694229461,103.88429916494351,6.123351380714417
4446,46.193699,-122.274002,33897.241784158294,109.99521621315216,4.113316368542731
4447,46.195702,-122.2761,33870.98693935309,84.10726462950697,3.5686043463187014
4448,46.1922,-122.273201,33962.41970028884,101.9001659591886,5.715699151461514
4449,46.1894,-122.280197,34572.233846376774,48.856430528947385,6.210939513103446
4450,46.184601,-122.282204,35044.54381075713,40.119762193651695,4.340545572076046
4451,46.181599,-122.285896,35479.98068764302,32.524429715522274,5.98956158755478
4452,46.180801,-122.280502,35233.79585926707,69.8346581632868,9.658023308088431
4453,46.176899,-122.2789,35440.95492363614,75.51408323011128,4.358750641755039
4454,46.194099,-122.130898,26641.04812784894,1.867449087301793,9.27484769079916
4455,46.192902,-122.128403,26651.06233202134,1.8065920930857828,2.4863252973642807
4456,46.191799,-122.125198,26625.65073644634,2.3180431250220863,2.067889034878055
4457,46.191101,-122.122299,26576.49672127109,2.245540391537361,2.1569770363837737
4458,46.189098,-122.120499,26697.40277558273,2.7843225301949133,2.329706421814773
4459,46.188499,-122.116898,26615.793672770775,1.231325650747749,2.905504012613397
4460,46.186501,-122.115196,26744.293229198654,2.6793215790894465,2.1173322582925524
4461,46.184799,-122.114304,26876.04843770962,16.706821228257468,2.1700690820284305
4463,46.182701,-122.1082,26857.022627680486,3.2488517456295085,9.417002520586225
4464,46.181,-122.106499,26963.640027636706,4.18866587346929,2.750055711884507
4465,46.1782,-122.105103,27191.358664888256,6.199800748261623,3.8774326037387534
4466,46.1777,-122.099998,27065.13911167395,8.237803313131735,1.6803069789011698
4467,46.174801,-122.098,27288.011647267802,6.91598374392197,1.9808465684619545
4468,46.1717,-122.098297,27609.234413453883,7.881263260474952,2.0755519265471785
4469,46.168598,-122.098503,27928.167578825763,9.647070840612287,1.7313663476052215
4470,46.166302,-122.097099,28114.43651544781,21.6728834751666,2.731330046206419
4471,46.165501,-122.093102,28068.84473865839,7.447658253444388,2.3356652462039524
4472,46.144299,-122.116096,30950.48076281677,8.648880475047918,2.0013110396867733
4473,46.146999,-122.112602,30564.323325922174,8.64117298439669,2.0279588541354827
4474,46.1493,-122.109497,30231.476802705005,8.982610819428373,2.583613018603212
4475,46.151001,-122.106903,29976.097897128373,8.487542475093505,1.9694924709982806
4476,46.153198,-122.105301,29702.555806584103,9.078422798294923,2.7302758534746214
4477,46.155201,-122.102699,29416.73366364896,8.232722528638988,2.7234220911055407
4478,46.157398,-122.101097,29143.235407932054,8.820269495627144,6.101180051697063
4479,46.1586,-122.097603,28910.99614814684,6.876163605335023,2.4600793552431446
4480,46.160198,-122.096703,28720.44432130431,7.121220818822621,1.845640725586151
4481,46.161701,-122.095398,28526.855745357894,7.136163690334797,2.5916274883118087
4482,46.162899,-122.093498,28345.763562246502,8.114549157395231,2.4873245633746373
4483,46.164501,-122.090897,28102.103225592095,9.55870141054038,1.9598464321713345
4484,46.153301,-122.100502,29540.22340428032,6.5452528972346045,1.6368151754594957
4485,46.151299,-122.098701,29688.229530883982,8.741888302494772,2.8113934512461864
4486,46.148899,-122.097298,29890.548009619135,9.364691593582393,7.180566442985249
4487,46.146099,-122.095497,30123.468012482594,10.453717726686591,2.9083442432436075
4488,46.1437,-122.093498,30311.368356806674,10.144380558449484,7.738878383528414
4489,46.141399,-122.091301,30485.446397704945,9.574987266340031,5.899271386820435
4490,46.139099,-122.0895,30672.561817354595,10.014153503438138,5.843417917256732
4495,46.138,-122.139397,32376.519355704528,10.483354103453166,9.378323847061509
4496,46.138302,-122.130997,32052.03463432935,8.78938467815533,4.870732775728301
4497,46.1404,-122.126099,31675.364770989974,10.541749319538212,1.987140588882112
4499,46.157501,-122.0951,28945.096966878096,8.71425355962856,2.15959765414176
4500,46.155899,-122.092003,29014.514073897324,9.990542367700982,1.8701224821550766
4501,46.153801,-122.088501,29125.947471579257,10.590947437853174,3.141404064107456
4502,46.152,-122.084602,29199.323266811567,10.724047122319462,2.2073717734072806
4503,46.149502,-122.081703,29376.907387956628,16.027721362028387,5.235833144446676
4504,46.147598,-122.080399,29539.006938179755,13.22429593652123,4.115407649026336
4505,46.145302,-122.079498,29753.739343250778,21.993353692967503,3.2937319206356697
4506,46.143902,-122.076599,29823.01732249761,16.47883448734865,3.0753552982360293
4507,46.145,-122.073402,29625.05072642913,8.645718216270325,3.7996905970821353
4508,46.1469,-122.070602,29354.164911396325,9.703776819344057,4.225865853083241
4509,46.145302,-122.068901,29479.262558764727,10.594277006715856,1.7839632773709388
4510,46.1432,-122.067299,29661.032444454024,10.999670751938538,2.2003467464714794
4511,46.140701,-122.067596,29931.83863777219,9.762342224894383,4.850128557921035
4512,46.138,-122.066704,30195.53560565369,14.653536407779029,2.0907251747271336
4513,46.135601,-122.066101,30434.913370250368,23.11489028631331,5.395936118135573
4514,46.133301,-122.065598,30666.65397852869,27.808763534943864,6.495321668057744
4515,46.132401,-122.062401,30688.500814752828,19.270712795787404,2.857795718828941
4516,46.132,-122.059097,30657.11849997353,6.614039226707973,6.053919445470778
4517,46.129501,-122.059097,30923.392891240062,7.793095474040456,3.181197287500716
4518,46.129398,-122.054604,30837.749126427847,7.389699374420161,3.176249739720221
4519,46.129501,-122.050201,30735.507186703166,9.963314463824645,2.1714151569464075
4520,46.146301,-122.2892,38409.89985669452,122.53030920421588,1.8957127355390608
4521,46.147499,-122.2938,38559.82000167886,134.37404172353126,3.423412804625458
4522,46.147202,-122.297997,38809.61604277147,122.62971321844088,5.941950721627158
4523,46.149101,-122.3032,38942.25629461082,97.98775907803793,2.597928040175831
4524,46.150002,-122.307999,39135.05666362719,99.9104802346119,2.646316822431353
4525,46.148399,-122.312798,39524.58376585456,98.33687719220325,2.3031350875187724
4526,46.146599,-122.316803,39885.810041944,89.69727594349388,2.3053509994397783
4527,46.144901,-122.320602,40227.85249277434,90.59385031749116,1.9693509660647566
4528,46.1432,-122.326202,40670.416099079026,111.93341842778318,8.47507392264841
4529,46.141102,-122.329498,41015.619200687855,105.70030008307367,3.2106967657199483
4530,46.156399,-122.082497,28684.82621380888,11.164541550300783,2.5072537993351607
4531,46.158298,-122.079803,28412.163850808207,12.240280870242714,2.142372870779496
4532,46.1604,-122.077904,28141.165796690006,13.357646753916924,8.353932318383574
4534,46.164101,-122.0709,27563.76047183448,16.5752403165352,5.345071410862211
4535,46.165001,-122.066704,27357.64381315603,15.566918266045832,2.6606988259151554
4536,46.1647,-122.0625,27279.91734051127,24.226310298436147,1.803681317937082
4537,46.165298,-122.058197,27108.758694029468,30.815736767326598,2.0834389612343776
4538,46.1646,-122.054298,27087.388740274768,20.11631299065266,2.1311814389099117
4539,46.164501,-122.050102,26999.163441263478,23.809210965606326,2.4891604502452482
4540,46.166,-122.0467,26762.33214542046,14.472008810371335,4.137644408046769
4543,46.1866,-122.059502,24913.14242130717,86.07571683503193,1.7613848255311972
4544,46.187599,-122.061501,24864.432783319542,85.55659234802806,2.371162410106508
4545,46.186798,-122.061699,24953.00681509718,78.79213073270512,2.0056509643460108
4546,46.186199,-122.0634,25062.527167801283,72.10463262175836,2.110774460526596
4547,46.186798,-122.064796,25039.9212870312,66.81454995430249,2.0930277715846426
4548,46.188202,-122.062798,24838.229323791787,85.80912301203352,1.939654825892174
4549,46.187401,-122.0662,25017.75108331822,63.595690751033544,2.5093174399494114
4550,46.188,-122.067398,24990.63023669584,64.90947441152457,5.763668943721926
4551,46.188702,-122.068001,24935.962979392138,63.68490691596162,7.205642828762775
4554,46.188999,-122.063904,24787.09945689553,83.45845705812826,2.8945905009269706
4555,46.189201,-122.065498,24811.890081239228,78.70583758404246,2.273195234589924
4556,46.189999,-122.066597,24761.510574233344,81.43182038349187,2.6460629136465723
4557,46.191002,-122.068001,24699.575317683935,77.85854481059869,2.963301871601909
4558,46.192299,-122.068298,24575.273713383784,79.31286680581616,3.455010677260036
4559,46.168701,-122.043701,26407.89788386178,24.982482690615143,2.6390875553801245
4561,46.193901,-122.070099,24465.361935530404,66.45674976089867,8.095051980830663
4562,46.195702,-122.072899,24367.777315292526,56.13849119799852,4.692053019721628
4563,46.196899,-122.074402,24293.347582870643,54.42871558872503,5.016086730107978
4564,46.198799,-122.076698,24174.47300288182,61.420188747157226,2.453086795657956
4565,46.200802,-122.078201,24021.66823515815,61.46485599281732,2.5039076252795844
4566,46.202599,-122.080704,23924.698086002496,60.258803486744,3.502214222681056
4567,46.203999,-122.083199,23869.798968177653,57.28242434893764,2.179043538210527
4568,46.205502,-122.0858,23810.853279220868,43.81171318855195,6.997719957132351
4569,46.207001,-122.087402,23719.344746005205,44.78126492490992,5.387721099955183
4570,46.209801,-122.087502,23447.263736257195,50.15174109148211,1.8711677982483519
4571,46.212101,-122.088402,23254.35062539892,51.19310574217525,1.9086315324051173
4572,46.2146,-122.089302,23043.471438182594,51.218673945895716,2.2294707875201794
4574,46.220001,-122.0896,22530.409643816394,59.03085132300839,2.213778478803735
4576,46.224201,-122.091202,22187.835331171955,54.68246889349393,1.7317716869077195
4577,46.226299,-122.091202,21987.06397432212,62.212073749677074,3.353873086876324
4578,46.228802,-122.092697,21808.190651118657,69.94571898617869,1.954520516085552
4579,46.2313,-122.094498,21645.016571530192,62.2938737936056,2.776622958928349
4580,46.2323,-122.097801,21687.80440798777,56.353069527234766,2.1070321310097224
4581,46.233601,-122.100098,21663.362889269243,46.76823302722187,2.0015470364696215
4582,46.235001,-122.102501,21636.751721756245,56.51281948493488,1.9953963212540442
4583,46.236301,-122.1045,21604.25472310866,58.56812112019543,1.7541007105298916
4584,46.236301,-122.101097,21456.393884883095,54.31925842518103,3.555503324523051
4585,46.236801,-122.098297,21290.06609907925,47.75157948601918,2.3875000474965327
4586,46.237999,-122.096298,21093.89430632724,47.61079270024857,4.18518626023487
4587,46.239601,-122.0951,20894.397018030213,49.81365864293548,6.580680078533476
4588,46.2407,-122.096703,20861.50145763841,40.746310149923374,1.894968078926214
4589,46.240299,-122.099503,21019.72431962926,32.187635296901135,1.5066700639184505
4590,46.241299,-122.101799,21029.082053924165,28.49180777584843,2.359115578725626
4591,46.243401,-122.101997,20846.87252591678,19.81647355993846,1.7375963489738153
4592,46.244099,-122.103203,20837.78961233227,16.470898279985704,1.7098401975043602
4593,46.245201,-122.104301,20788.198105991436,14.96422601040831,2.506227547686248
4594,46.246399,-122.1026,20603.33650060627,10.923356208077166,2.7018019422116546
4595,46.248199,-122.103699,20492.1589285223,7.5471080720672035,1.8360706130594178
4596,46.2495,-122.104698,20422.34471331365,5.317770514418953,1.956946137283204
4597,46.250999,-122.105202,20312.95758229907,4.811984741172637,2.3419171503484133
4598,46.251801,-122.105797,20270.06999452255,4.800811816137866,1.8295320704021365
4599,46.253101,-122.106003,20165.470287313132,5.012567223304359,2.428325944963353
4600,46.2542,-122.104698,20007.26565567534,4.345809928847302,1.739864107843985
4601,46.2556,-122.105499,19922.787007277133,4.324721987461089,1.8650515588228185
4602,46.256802,-122.106796,19880.446550625078,4.398927059126436,3.868874438712507
4603,46.255901,-122.107399,19987.686065009828,3.539945302021806,5.970252039170489
4604,46.255299,-122.1082,20078.520376255216,4.1270157973704045,3.2534753068260076
4605,46.256302,-122.109497,20054.485481586365,6.259114497668634,2.4378342875764885
4606,46.2575,-122.111099,20029.799787134405,13.331638192448736,2.298852208211951
4607,46.258202,-122.114098,20118.343243607906,14.981028926718864,1.7276365103156686
4608,46.258202,-122.116402,20233.56157396355,4.637013423474855,4.32043302201962
4609,46.2603,-122.114799,19976.17583534704,3.607245307390258,1.610373359329975
4610,46.262501,-122.113701,19735.88197372113,3.798334834857087,1.4943932858333242
4611,46.265099,-122.112602,19462.915684866563,4.6264930180805095,3.5777002852235658
4612,46.266899,-122.111603,19262.10475981292,5.479017560068314,1.9042835429224427
4613,46.268398,-122.111099,19111.979344438678,6.448296142742038,2.156147951654414
4614,46.270802,-122.110199,18867.206755065068,8.166643484848464,2.658072074860068
4615,46.272499,-122.1091,18670.78363355093,10.058130139677814,9.94106699523088
4617,46.273602,-122.100998,18162.402655906033,12.06146039469968,1.8899113310200168
4623,46.2822,-122.096397,17214.29333720849,10.181740160125628,1.6497514918882463
4624,46.283798,-122.095398,17031.46700097456,10.784824954047508,1.7308525600426257
4625,46.285702,-122.093498,16776.69481499005,12.008347429862624,2.3673643509200053
4626,46.287399,-122.092201,16570.53456888837,13.42562019360048,1.5966035234263516
4631,46.2826,-122.099098,17323.20206193057,10.883953908662079,3.866988016293372
4632,46.2841,-122.097397,17111.907821338107,9.820991301014146,2.2217109222178597
4633,46.2854,-122.0979,17033.568964879272,14.423996859542967,1.5442210802129763
4634,46.1758,-122.279099,35536.39004755321,70.18351925961906,7.595024034835816
4635,46.178699,-122.278099,35258.36439616801,79.03094766668801,3.20644707344268
4636,46.190498,-122.278,34364.45707608959,60.436513119289884,3.434628441532888
4637,46.1898,-122.272697,34112.79983446446,90.27759359234187,6.240499368182251
4651,46.2328,-122.287102,31998.551007332124,19.096607870331354,2.792234106861331
4652,46.233398,-122.282997,31700.656915546213,19.091520969759586,2.217849219000318
4653,46.232201,-122.281502,31682.802682313115,17.994200872701185,3.8525001672100654
4654,46.23,-122.278603,31643.105932275823,16.413719255375327,3.1922221894299248
4655,46.126099,-122.272202,39211.85858037511,147.07707256983122,2.002839092306355
4656,46.1255,-122.270103,39159.20655158335,143.04754070877243,4.951477458265935
4657,46.1278,-122.268097,38863.47325949848,149.9891546499275,2.614125509648406
4658,46.129002,-122.265602,38637.52223377127,156.90743075048522,3.167655142690053
4659,46.128201,-122.263702,38612.77815382071,161.218835248932,2.5750172813740146
4660,46.1264,-122.265099,38836.03345315659,158.61570653290983,3.3706469618240775
4679,46.285599,-122.263901,27451.56796850334,65.10905075782284,2.0122629896704236
4680,46.289501,-122.272202,27835.98314733797,58.643979376949574,2.421873184545394
4681,46.298801,-122.256897,26331.24879376207,59.15900102883461,3.4468105142008816
4682,46.2999,-122.255203,26161.99216510778,60.58808090799721,2.714643372111571
4683,46.2868,-122.176697,21583.4562536822,15.630425021354313,1.6336848253444602
4684,46.285,-122.175499,21621.357275365954,17.663533077720786,1.9750970857669312
4685,46.283001,-122.173203,21605.526362827895,18.765178055658907,2.740188691765095
4686,46.280102,-122.171303,21677.49635818007,15.804347112007235,2.1156950069618583
4687,46.279701,-122.173401,21833.939963743986,22.879616334994353,2.11022978615517
4689,46.275902,-122.173302,22081.48881335155,10.400085839599342,1.8917841318150874
4690,46.2728,-122.173401,22298.429939404235,12.91627887456707,2.1749257994973985
4691,46.277699,-122.175499,22096.405387476098,21.634520462517685,1.7542512469228952
4692,46.277,-122.179001,22359.49487874008,21.029034666149528,3.4841442108026603
4693,46.2761,-122.180901,22536.73098592154,23.58798206134088,2.3650462670887897
4694,46.2756,-122.182602,22675.253330598076,22.381293252983596,1.8491807712124482
4695,46.274799,-122.183197,22764.99798847886,24.10695070511065,1.819575222942769
4696,46.273998,-122.183701,22849.196369542762,24.45771137992415,4.79919334321352
4697,46.273701,-122.183601,22862.697561356843,25.684536337772442,2.6675781815452315
4698,46.273201,-122.183403,22883.69167208975,27.568851703101245,1.895796141048918
4699,46.2728,-122.182999,22885.506163324957,31.189738263092295,1.7717169153351238
4700,46.272701,-122.181801,22818.379618382296,42.231202779730665,2.453907071275843
4701,46.278801,-122.271202,28297.141233022205,65.53083913774026,3.4539197769508005
4702,46.2869,-122.2743,28106.51222637638,61.1250874524485,2.09044569447077
4703,46.273102,-122.184898,22982.652123709577,22.285553506644646,2.2363345020200147
4704,46.2868,-122.243599,26000.649266181445,84.44082274008906,1.9206787294233045
4705,46.271999,-122.185997,23123.841059827373,20.085868970018055,3.1962975518135286
4706,46.272099,-122.181297,22827.860893838675,51.383774401663686,2.028581420372941
4707,46.2761,-122.181801,22592.589169014704,22.175486970099882,2.2931448021884804
4708,46.271,-122.179199,22773.984812802137,68.95638774537292,1.986624545507243
4709,46.269299,-122.177696,22799.242687825998,79.97377591582335,1.6520846701109835
4710,46.266701,-122.177101,22943.712841252218,55.531558180802676,1.9265724803981592
4711,46.264702,-122.176598,23054.08912273857,48.16008911034805,2.6057457549215552
4712,46.262501,-122.175903,23169.207888721387,33.6450872693822,2.9847742274661115
4713,46.259499,-122.174896,23326.183580647234,25.299221430068428,1.8918253555022222
4714,46.2565,-122.175301,23568.553732881,26.62701514748551,2.6969486087450356
4715,46.254902,-122.1726,23530.91442846348,27.71110788934311,2.176970798912295
4716,46.2528,-122.172302,23670.81818349013,26.111964530235127,2.230526858853662
4717,46.251801,-122.172203,23740.251831391983,24.955092653166503,2.111709430017923
4718,46.2491,-122.169998,23820.864175309856,24.098733042494132,1.584055224923552
4719,46.248299,-122.168602,23804.31808871804,23.112123310180323,2.0428168907334325
4720,46.2472,-122.167099,23805.724197290772,23.250562247267226,1.969404061219113
4721,46.243801,-122.165497,23983.05858113114,19.33618586710145,1.9152702971110769
4722,46.241901,-122.1642,24062.775916342533,17.112520300925098,1.678190264373459
4723,46.241001,-122.161499,23989.30591949744,13.196112801702839,1.9582938751577752
4729,46.229599,-122.152397,24454.183599353593,6.627166506106732,2.9559407770105146
4730,46.2313,-122.155098,24448.266579049217,9.091734505520435,3.211291395526947
4731,46.229301,-122.157097,24716.968708558165,6.889870742495987,2.811329581966855
4732,46.2425,-122.167503,24194.7096786549,18.945583897777396,2.528596587827519
4733,46.241501,-122.170998,24464.06319477371,19.80087034063763,1.7670094795860503
4734,46.2402,-122.173103,24681.175295005527,19.81059632168035,2.1775258889727227
4735,46.23,-122.148499,24225.156188095556,4.973244377517403,4.881443825106107
4736,46.227798,-122.147301,24353.442412025168,3.179137680832355,1.899055618578533
4737,46.225399,-122.147697,24578.606279679287,2.6692578474867332,4.843665128294389
4738,46.222801,-122.148399,24836.680601881355,2.0507460059743607,1.7178007642495394
4739,46.220699,-122.147499,24975.315262614575,1.9470923680528358,1.6564534188905018
4740,46.218899,-122.144402,24984.786616007666,1.4902546529046958,1.6585327641998644
4741,46.217499,-122.1409,24943.811995224365,1.2979221559653524,3.3528681310573925
4742,46.215801,-122.1399,25048.310064146146,0.9798886044809478,1.8257095693230463
4743,46.214199,-122.139099,25154.53327396491,2.361253695900814,2.8349635174456385
4745,46.236099,-122.150002,23788.19251365473,14.376686399817117,2.187591819252698
4746,46.2369,-122.1464,23537.912814354375,15.961542052980803,3.4931196439473657
4747,46.238201,-122.144501,23332.64750119881,14.929185029890505,7.502239087794922
4748,46.2383,-122.140099,23102.527318969416,4.412989695869328,2.3064966014433956
4749,46.239498,-122.138397,22916.021293175203,4.44837758893118,5.494894467932912
4750,46.241901,-122.137299,22658.07076822904,5.116605569648527,1.9391304765861626
4751,46.244701,-122.136803,22397.908756778692,8.646795123964694,2.0999566665247746
4752,46.247002,-122.134598,22093.468482911616,12.081532419164432,4.423986152440556
4753,46.249599,-122.1362,21959.828286316064,16.931014559631876,1.5311611096872226
4754,46.251701,-122.134102,21677.976340642093,17.549757555229007,1.95968214009052
4755,46.253899,-122.132004,21388.28850939265,23.779828939659637,2.3786949567684297
4756,46.254002,-122.127403,21142.90634887787,30.36996884031396,3.4021283152112174
4757,46.253201,-122.1241,21042.131449139095,15.720067260488577,1.8664551196654557
4758,46.253899,-122.120903,20822.611442574398,8.960828754119575,7.430220257546582
4759,46.252102,-122.118202,20841.269621584215,5.078638394457812,1.6012198637731045
4760,46.255402,-122.118698,20585.165464833535,4.514926781062968,3.7028406177449713
4761,46.257099,-122.118103,20412.021249974292,3.4064216026090435,2.4112065372791465
4762,46.288101,-122.088799,16335.11465612539,12.904526396207075,1.9055101511996408
4763,46.2859,-122.087196,16433.700377819026,12.655318395281938,1.8191373834433453
4764,46.283501,-122.087402,16644.237817563462,8.838367799256957,2.8098992564493592
4765,46.2817,-122.083801,16616.07228225192,7.682843838294502,1.8120698676525047
4766,46.281101,-122.080399,16500.594992819,5.514341337981023,2.0292909008530917
4767,46.279301,-122.080399,16656.354669097364,21.59994275529243,1.8958069028366413
4768,46.279598,-122.086899,16948.532258085022,32.538666824992106,1.9164140190374088
4769,46.277802,-122.082497,16887.494791189783,29.57410089446057,1.5908649858754045
4770,46.2757,-122.083298,17108.665033157467,20.308989327593736,1.6342045693396232
4771,46.273602,-122.083603,17306.47745626446,15.359813175429736,2.0684202748889686
4772,46.271801,-122.081802,17380.366157119533,15.207201821584022,1.4280956617427982
4773,46.269699,-122.080597,17511.555022405413,16.03119720936229,1.6971018380157885
4774,46.267502,-122.078796,17627.068857071303,21.322243243939738,1.8163295915184485
4775,46.265099,-122.077904,17805.169093836757,27.216042774995003,2.1704641266496565
4776,46.262901,-122.077904,18005.84044956757,24.492547047724656,2.381709854127966
4777,46.260601,-122.079002,18264.56324938153,17.758584010589402,1.969023686007188
4778,46.258801,-122.0784,18404.25808145236,22.11561090266332,2.1468935845446877
4779,46.256599,-122.0793,18646.354011910564,17.11876188547467,2.1531055986689953
4780,46.2547,-122.079803,18843.811617937463,10.668468295538332,2.3230314167406343
4781,46.252602,-122.0783,18976.22841155094,25.149003931503103,2.155825808791591
4782,46.250198,-122.077599,19172.92112214155,16.83536718027608,3.1801522888486278
4783,46.247799,-122.079903,19493.235884869722,12.720898472143745,2.423480683232689
4784,46.248001,-122.075401,19291.62774296468,12.160790994221315,2.30614371540875
4785,46.248798,-122.070801,19033.385448508645,7.64602202237802,1.8607826143403183
4786,46.246101,-122.069,19222.99946826095,3.5444349803074147,1.9021891846628272
4787,46.243801,-122.066597,19355.305515802702,5.9531740583443025,2.597323022998388
4788,46.242699,-122.062599,19316.51922174551,11.87914611058659,1.699728023478462
4789,46.239899,-122.062897,19602.75036062506,13.361608477811387,1.6107875422238611
4790,46.238602,-122.063202,19741.524355097074,13.334035911575484,2.147258020595989
4791,46.237598,-122.0634,19847.673469912243,12.60726216758485,1.5852632877037263
4792,46.237099,-122.062202,19854.90144595395,11.932217136243708,1.8862187305166214
4793,46.236698,-122.060501,19835.58549724828,12.632756556165987,1.7931626827282647
4794,46.2369,-122.058701,19753.711109708373,15.02697711473229,1.7788728128631197
4795,46.237,-122.0578,19713.08770180256,14.776161646164837,1.611116910653073
4796,46.236401,-122.062401,19931.021394073203,9.618728186360386,1.675561537589163
4797,46.236698,-122.063599,19943.645871234163,12.341038035036036,1.5174290713954195
4798,46.235901,-122.064598,20057.677750738723,12.131073518197809,2.0095194240407483
4799,46.2351,-122.063698,20105.269446165552,13.965373762675881,4.150765344877907
4800,46.235901,-122.061096,19935.348806999627,9.238843725113838,2.173172527336895
4801,46.235401,-122.059898,19943.988310280758,10.221901716668071,2.2159619804017687
4802,46.235001,-122.058701,19943.24585849013,8.394915428194508,2.254198836589806
4803,46.2351,-122.057198,19882.81213094741,6.76535426821647,3.5679474077814444
4804,46.234501,-122.062103,20109.27501176953,13.836603295741952,2.3825111306281563
4805,46.2337,-122.061302,20161.47489372184,12.39199247986835,2.468234246607137
4806,46.2346,-122.056099,19896.38933936926,6.681592001466925,2.8500343231875047
4807,46.231201,-122.061798,20427.625665508454,12.082365041147568,4.183953836671535
4808,46.229401,-122.063202,20654.947702886824,8.739888675580005,2.200799230681805
4809,46.227299,-122.064796,20918.86934196989,8.60303297388964,1.9366074238792943
4810,46.225201,-122.064102,21105.25566227708,7.95966367177607,1.5955080668451278
4811,46.2229,-122.062401,21280.047472132654,10.375413404795836,1.992489942293164
4812,46.219898,-122.061401,21550.593089072587,10.765833219233173,1.906384422089813
4813,46.217602,-122.059097,21710.648466314688,6.303895208056929,2.579493138481995
4814,46.214901,-122.057899,21948.944545652073,8.083853795458708,2.569102546753394
4815,46.213001,-122.056503,22101.118540837724,8.43491379488114,2.0151589666193437
4816,46.2141,-122.053703,21905.27529719577,11.265707464688603,2.177272346145163
4817,46.2118,-122.051399,22075.37599167865,10.75257221863285,4.539696128829442
4820,46.129398,-122.168503,34297.79388197084,15.184300867069396,5.626718593163551
4821,46.129799,-122.164101,34089.87285169341,17.159640946731088,1.988577998062501
4832,46.1311,-122.176498,34449.302773039526,25.441250418312848,4.458569328373125
4833,46.1259,-122.185799,35316.94592337923,34.18166106923309,2.558619561243199
4834,46.123901,-122.188904,35632.06864930218,34.12535826906969,2.0191201743195895
4835,46.1217,-122.190201,35892.884248156755,30.667428883054527,2.6475065899462003
4836,46.119701,-122.192802,36187.59556567881,31.04021145218576,4.486273397628812
4837,46.1185,-122.196297,36443.658640281,32.556469244431355,2.13962716112896
4838,46.118401,-122.199402,36580.75180030047,33.64572276439867,2.555565339912638
4839,46.120098,-122.203499,36592.51021244269,45.36215342539799,2.2614967800359977
