station,lat,lon,dist_m,path_length_diff_m,direct_path_length,diffracted_path_length,sta_lta_amp,peak_freq,pre_shot_rms,arr_time
4001,46.166599,-122.189499,15331.859049189869,1.2631775134886993,15332.658228326487,15333.921405839976,3.0343246530509767,11.932373046875,2.1039122524173867e-07,45.856
4003,46.1665,-122.183998,14912.367413826998,1.9662102992806467,14912.143219510832,14914.109429810112,2.785341201102733,12.6953125,2.1057523509354399e-07,44.687999999999995
4004,46.1646,-122.182297,14812.88637031183,1.6692039459339867,14811.270390091651,14812.939594037585,2.6698779223395523,12.26806640625,1.1494740306478891e-07,44.616
4005,46.162701,-122.182198,14838.909464053466,1.7297235340483894,14836.408029296146,14838.137752830195,5.687932001980901,25.604248046875,1.1761186159034592e-06,42.76
4006,46.1609,-122.180397,14736.618026198423,5.684423109138152,14732.558098293379,14738.242521402517,5.338780369999432,25.482177734375,1.9316195541135535e-07,44.512
4007,46.159698,-122.178101,14587.257752655823,3.1952181058932183,14583.25971999684,14586.454938102734,1.9798745273218146,14.862060546875,3.3825997660061844e-07,44.256
4009,46.1586,-122.173203,14240.640168744689,6.74471088181599,14236.27779274581,14243.022503627626,1.9946840223367306,36.92626953125,4.4780346097476655e-07,43.352000000000004
4010,46.157501,-122.170502,14062.397421880041,2.5359280445863988,14058.151503439127,14060.687431483713,1.7044115007548628,5.584716796875,6.425622957013196e-08,42.472
4012,46.157501,-122.1642,13587.520195429639,3.385999459989762,13583.343216470006,13586.729215929996,1.7736205946420847,12.14599609375,3.818143210298582e-08,41.472
4013,46.1567,-122.1623,13464.91263985983,4.09110330751173,13460.64503983093,13464.736143138442,2.577013245101325,12.908935546875,2.4162349684519377e-07,40.056000000000004
4014,46.155102,-122.1614,13439.870824460391,1.8311823157528124,13435.48930705524,13437.320489370994,2.553591340768924,10.711669921875,1.8964112263275435e-07,40.4
4015,46.153702,-122.158302,13247.822546204732,2.373575527273715,13243.404332019238,13245.777907546511,2.589272982716464,11.871337890625,3.286267275607889e-07,40.4
4016,46.1549,-122.154404,12922.482228243165,2.6736370341513975,12918.218933745944,12920.892570780095,4.849657316439175,22.857666015625,5.658680733282314e-07,38.68
