station,lat,lon,dist_m,path_length_diff_m,direct_path_length,diffracted_path_length,sta_lta_amp,peak_freq,pre_shot_rms
4041,46.192501,-122.140099,18673.520706243624,50.32925545539547,18680.493298391073,18730.82255384647,1.9169861343772978,16.6015625,3.9879828565005514e-08
4042,46.192799,-122.137199,18855.970468293766,45.44198255815354,18862.54632636831,18907.988308926462,2.404300199996649,10.406494140625,6.291308571022302e-08
4043,46.194199,-122.1353,19069.597973234293,44.9057953505835,19076.18469762009,19121.090492970674,2.5898495279083766,17.578125,4.2359019265435573e-08
4044,46.195599,-122.1362,19129.805626539095,50.429779813039204,19136.426347167137,19186.856126980176,2.47372149873871,15.31982421875,3.723204027241632e-08
4045,46.196701,-122.139198,19054.370836372655,61.55176297930666,19061.372027374015,19122.92379035332,2.0172222870119922,6.28662109375,4.563693606737696e-08
4046,46.198002,-122.139099,19163.51026464008,66.2709473616087,19170.631159413108,19236.902106774716,2.448626507732417,8.697509765625,3.9729107591847704e-08
4047,46.199799,-122.138496,19339.85864424902,62.47537903561533,19347.961716110312,19410.437095145928,3.365429335411056,9.246826171875,5.1345837615584046e-08
4048,46.200199,-122.135803,19515.900128426983,56.6359843302198,19523.61401594051,19580.25000027073,2.3148694577307345,7.110595703125,1.8934175317215988e-08
4049,46.2019,-122.135696,19658.00940531885,60.57957935446029,19665.689684074172,19726.269263428632,2.291383046359158,6.805419921875,5.62221583258117e-08
4050,46.203499,-122.136597,19739.370344871448,67.19919466690772,19747.139929032382,19814.33912369929,2.3545629447439893,5.889892578125,4.628548049276183e-08
4051,46.205502,-122.136902,19886.431725214512,74.91780432686937,19894.469644128036,19969.387448454905,2.745333725060626,5.37109375,6.495441940379818e-08
4052,46.207802,-122.136703,20085.498488152327,84.0882848054498,20093.31219152932,20177.40047633477,2.87555409302996,5.401611328125,3.8271285740517833e-08
4053,46.2099,-122.138,20192.351563858905,102.75022291499772,20200.27313599358,20303.023358908576,2.2718864401068664,7.659912109375,3.928822170473865e-08
4054,46.211601,-122.138702,20298.620984169924,113.5877371949864,20306.69707781226,20420.284815007246,3.5386018622821585,5.67626953125,4.157423017599235e-08
4055,46.212898,-122.139297,20377.548990840885,119.95844894527181,20385.798652455698,20505.75710140097,2.2350997983394114,5.767822265625,6.288454861766497e-08
4056,46.212799,-122.141899,20238.772425005434,135.25973090852494,20246.953593281123,20382.213324189648,2.212804711159059,4.852294921875,6.43456482015289e-08
4057,46.212799,-122.144096,20129.543815343655,148.68698332572603,20138.212711009073,20286.8996943348,2.8027951008033396,6.805419921875,6.726598109946565e-08
4058,46.212799,-122.146797,19996.414836610747,177.02941283286418,20005.86109121745,20182.890504050316,1.815176277807479,7.843017578125,9.6288306930694e-08
4060,46.2146,-122.150803,19957.833030138394,230.5858222345305,19968.41250048473,20198.99832271926,1.880578451278413,7.2021484375,1.033871648180206e-07
4061,46.216202,-122.153603,19965.083199907138,248.4913634007171,19978.73326214359,20227.224625544306,2.5126125595565396,6.072998046875,9.189654339842342e-08
4062,46.217999,-122.153397,20133.31843460231,261.0320692593341,20145.634594196752,20406.666663456086,2.085668194203177,5.55419921875,1.3574568373031424e-08
4063,46.219601,-122.1549,20205.695289571624,304.22921320551177,20214.95404406458,20519.18325727009,2.3629419927069684,6.2255859375,1.0885845166988613e-07
4064,46.220699,-122.155998,20253.34154274216,292.5057262823284,20262.662154868824,20555.167881151152,2.2337976109525655,9.09423828125,7.238068587995205e-08
4065,46.223,-122.1576,20387.718996801028,269.54299915737283,20396.04810496032,20665.59110411769,2.032568074244078,8.9111328125,1.6692698634033244e-07
4067,46.2257,-122.160004,20526.238558041347,263.3680357621415,20533.01087657665,20796.37891233879,2.776694892732317,10.528564453125,1.85614744346721e-07
4068,46.226398,-122.1605,20568.36539374917,265.89991910174285,20574.85919664111,20840.759115742854,2.362430458208845,8.270263671875,2.1223049044301326e-07
4069,46.227299,-122.160797,20638.061824183766,264.9355835949136,20644.12927753229,20909.064861127204,2.424681726406357,10.101318359375,1.7437073355660415e-07
4070,46.227901,-122.159599,20745.45219670407,264.37189360991397,20751.043740028395,21015.41563363831,2.847000080308727,6.927490234375,1.7440005147558872e-07
4071,46.228901,-122.159302,20850.159691597983,261.2955759318247,20855.369238540847,21116.66481447267,1.5323772522143675,7.965087890625,2.7684812696763363e-07
4072,46.227699,-122.161697,20635.843662191044,258.64362157301366,20641.80616106793,20900.449782640942,3.0234677655286806,9.552001953125,2.214239289554698e-07
4073,46.227501,-122.162804,20569.86298996868,252.41081393783315,20576.386883236428,20828.79769717426,2.410473990674409,7.720947265625,1.5347257544310102e-07
4075,46.228401,-122.167503,20453.84531184537,240.74945670910165,20460.57843834252,20701.32789505162,2.4882566520499347,20.44677734375,3.919480517643056e-07
4076,46.228001,-122.1698,20320.656701856202,238.1726427979993,20327.8129762436,20565.9856190416,1.8883961930655326,20.32470703125,4.0252579026856404e-07
4077,46.228298,-122.172203,20249.517596320107,231.0609195862162,20256.767848045118,20487.828767631334,3.218676773331911,13.85498046875,5.673114205446489e-07
4078,46.229401,-122.174004,20280.539661789262,234.2302101998248,20286.92679409322,20521.157004293043,3.1965132216257923,6.744384765625,8.214768426022962e-07
4080,46.232899,-122.178101,20452.1572729123,233.96328866019394,20456.125993653724,20690.08928231392,1.8577635732122408,17.7001953125,1.7024019696095025e-06
4081,46.234501,-122.177902,20613.918471830824,224.10078335143407,20617.129258870278,20841.230042221712,2.7033422844509865,11.444091796875,1.0898558873862778e-06
4082,46.236099,-122.177803,20771.7412705189,213.75311890426383,20773.882877632983,20987.635996537247,2.382233797442674,13.885498046875,4.366752810753042e-07
4083,46.237301,-122.177002,20918.399113278996,211.8029933451253,20919.929607187943,21131.73260053307,2.3786476218883843,9.368896484375,5.090545237305003e-07
4084,46.238701,-122.176399,21076.63017481689,206.75104252747042,21077.558037417253,21284.309079944724,3.0744819515889663,11.71875,5.208990630933834e-07
4086,46.238998,-122.175003,21158.702511733558,216.26563198036456,21159.362957745696,21375.62858972606,2.8742376084638535,11.41357421875,4.849830340325543e-07
4093,46.237999,-122.202003,20102.86190652837,71.65154555623303,20103.85370089643,20175.505246452663,1.6336873946149821,6.988525390625,1.578075352096454e-07
4094,46.238098,-122.205002,20016.89104558004,65.11768832128291,20017.80113684425,20082.918825165532,1.8850914488301698,9.124755859375,1.9843594110523346e-07
4095,46.237202,-122.208,19831.967863108508,65.24255144023482,19833.031254937538,19898.273806377772,1.7632534902672423,5.2490234375,8.495017578453194e-09
4096,46.2369,-122.210999,19709.20480323165,46.82857037649592,19711.86000235438,19758.688572730876,2.3550465677097825,5.950927734375,8.924375591252077e-09
4097,46.234901,-122.212303,19465.355253827765,45.06571067497134,19468.84878710554,19513.91449778051,2.4792106520407984,7.4462890625,9.012213261509928e-08
4098,46.2327,-122.213303,19210.078333077974,45.232051083785336,19214.343768490813,19259.5758195746,2.36985005415242,11.077880859375,7.630961508237966e-08
4100,46.230999,-122.218903,18868.924109310898,34.93388264234818,18874.24829281304,18909.18217545539,3.352454186392038,24.627685546875,1.7847585710941453e-07
4101,46.231602,-122.222198,18836.709407296537,31.51857697710875,18841.535742129905,18873.054319107014,2.3123276991458033,9.82666015625,1.0879667682893029e-07
4102,46.229599,-122.223297,18598.481644434767,34.57680458417599,18602.85704625101,18637.433850835187,2.715171613333766,6.16455078125,5.299164978219564e-08
4103,46.228001,-122.224197,18407.76806634988,34.67070714859801,18412.658621438575,18447.329328587173,2.606920432682917,19.134521484375,1.3949456796274764e-07
4104,46.2258,-122.223999,18185.888160503284,33.79613572016024,18192.02329725922,18225.81943297938,2.2058963461958188,6.988525390625,9.805499372569549e-08
4105,46.223598,-122.223396,17976.280108664265,42.90275991494855,17982.581347903484,18025.484107818433,1.8658287722370968,6.89697265625,2.690791762247918e-07
4106,46.223701,-122.227097,17881.138596428806,30.2247942769136,17888.21425468079,17918.439048957705,2.302231644190097,7.080078125,1.681859715130535e-07
4107,46.222698,-122.230499,17683.065729409747,28.075055246517877,17690.27215081392,17718.347206060436,2.981736212420862,7.171630859375,1.9318761695454174e-07
4108,46.2216,-122.232697,17509.442710357573,26.236524137177184,17516.642281732406,17542.878805869583,1.775726672908181,5.950927734375,7.119179694612374e-08
4109,46.219799,-122.234901,17262.97762805203,24.81783032189196,17270.7173769866,17295.53520730849,1.73842605973468,16.571044921875,1.1607977774029517e-07
4110,46.217999,-122.235802,17051.18553022298,24.421358757284906,17059.1583513111,17083.579710068385,2.149477665376915,7.049560546875,8.924734340339916e-08
4111,46.215698,-122.236702,16787.09513194238,24.701192954296857,16795.185342315926,16819.886535270223,1.934460631100038,14.22119140625,2.581577810510446e-07
4112,46.214802,-122.2407,16589.74517103796,25.516137552898726,16596.941941222256,16622.458078775155,2.2179196783178856,13.885498046875,4.421543625891278e-07
4115,46.210201,-122.252197,15829.656107427394,59.944633786171835,15829.742199925902,15889.686833712074,2.0114478895982524,16.998291015625,2.888878012578147e-07
4116,46.209202,-122.252098,15725.560442791493,55.62778795560007,15726.763624047084,15782.391412002684,1.6007735533913423,7.2021484375,2.216576418931839e-07
4117,46.207802,-122.249001,15648.41572974451,30.178159570830758,15654.321807137168,15684.499966708,2.239091650379322,18.280029296875,2.9010485501504295e-07
4118,46.206799,-122.2463,15608.039854316969,26.01239345979775,15615.793557595394,15641.805951055192,1.419328576519814,13.916015625,1.212884716284043e-06
4119,46.206799,-122.243301,15683.910612373802,25.33508076396356,15693.077086693484,15718.412167457447,2.334503034594756,45.318603515625,9.67710014239051e-07
4120,46.205799,-122.241302,15631.81462426743,21.634713953360915,15643.234193523625,15664.868907476986,3.0625785903811105,24.017333984375,1.0358872070891631e-06
4121,46.2062,-122.239601,15719.360603740222,22.435278616923824,15731.43455156666,15753.869830183583,3.1870895960501415,28.38134765625,6.204205008312655e-07
4122,46.205399,-122.237198,15702.614906503342,18.696435478783314,15717.379679589916,15736.0761150687,2.208883880471482,21.240234375,1.9141054351359176e-07
4123,46.205002,-122.235001,15724.212941502683,18.339735254232437,15740.641568565272,15758.981303819504,2.3612279906862184,8.30078125,1.565646085615066e-07
4124,46.2043,-122.233398,15698.836487996108,18.009433764504138,15716.94954897651,15734.958982741015,2.462972411448593,6.591796875,1.9112274745796596e-07
4125,46.2029,-122.2342,15531.378398532748,17.39671315958003,15549.923494735065,15567.320207894645,1.5993504215390872,6.317138671875,1.5577872865133996e-07
4126,46.201099,-122.235001,15322.787905464189,17.846632953569497,15340.567658229375,15358.414291182944,2.238981072752448,14.5263671875,1.7186147633264825e-07
4127,46.1992,-122.234299,15149.290171073651,23.360789962378476,15165.397243573085,15188.758033535463,2.075749070398655,28.656005859375,1.4987763880746637e-07
4128,46.197498,-122.237,14893.963859192309,18.455142700597207,14911.235161510214,14929.690304210812,2.297295839039009,6.591796875,1.1115484851793375e-07
4129,46.1959,-122.237,14730.17972896373,18.007527445159212,14748.346078782497,14766.353606227656,1.8570571010216808,5.828857421875,6.651463547234461e-08
4130,46.194302,-122.237602,14548.49598522367,18.879686636697443,14566.557702582739,14585.437389219436,2.4260843331354516,5.9814453125,6.044176785171979e-08
4131,46.192101,-122.236702,14351.341115376774,18.049806675655418,14370.336155283234,14388.38596195889,2.3752169751816843,6.072998046875,5.184132329982008e-08
4132,46.190201,-122.234299,14234.549162331314,18.390260178197423,14253.487996874515,14271.878257052713,1.5770606459936556,7.598876953125,1.0522710420677523e-07
4133,46.1903,-122.230698,14362.725421524257,16.296893683807866,14384.406606178001,14400.70349986181,1.2193118270161871,8.575439453125,9.598056169603748e-08
4134,46.187801,-122.230003,14136.589452698392,15.518595103041662,14159.73770724855,14175.256302351592,2.828609040374404,8.148193359375,3.694056192276753e-08
4135,46.186199,-122.227303,14072.036728395886,14.027513383714904,14096.583362260673,14110.610875644388,2.539667055585685,6.622314453125,6.282539723521397e-08
4136,46.184799,-122.223701,14065.636644577782,11.732267396835596,14090.933105931159,14102.665373327995,1.1526816473601746,6.34765625,8.045323577816986e-08
4137,46.182499,-122.223198,13861.010676658643,10.768292673132237,13885.882892716825,13896.651185389957,1.860712605244332,6.805419921875,6.102856493095465e-08
4138,46.180302,-122.222702,13667.857942313725,10.364356184147255,13691.226754069303,13701.59111025345,1.4777629490682485,5.55419921875,5.2889846859077924e-08
4139,46.178398,-122.220901,13556.082101378988,9.084215460532505,13579.353179708258,13588.43739516879,2.1376227904532006,6.317138671875,3.73130150511119e-08
4140,46.176102,-122.219101,13411.162503349784,8.00455674699515,13435.170208754202,13443.174765501197,2.3241712473738882,6.89697265625,3.107959122137945e-08
4141,46.175499,-122.217499,13420.735742806715,7.885731929427493,13444.716417066438,13452.602148995866,2.1618825428309028,8.056640625,5.288269936488971e-08
4150,46.165401,-122.197601,13439.883337540203,12.172331238320112,13463.282386023659,13475.454717261979,2.2946243822587507,12.542724609375,3.6662314974523054e-08
4151,46.1633,-122.196098,13341.080388448669,15.099189760339868,13363.133897619196,13378.233087379536,1.9675357119250187,7.720947265625,3.8276549030786e-08
4152,46.163399,-122.192902,13515.046991324441,15.696756776898837,13536.365135047059,13552.061891823958,2.6468322700390665,6.195068359375,2.709567795963287e-08
4154,46.162102,-122.191399,13488.667795984924,17.4527295484786,13505.76248574836,13523.21521529684,2.7203439242688496,6.7138671875,1.1754935576801039e-07
4155,46.159801,-122.192299,13255.561359968146,17.847502179354706,13271.172664881013,13289.020167060367,1.808421225268782,12.939453125,7.755746010972335e-07
4156,46.157398,-122.192902,13031.669216345237,18.38876552941292,13046.5644706514,13064.953236180812,2.3170612219116955,6.134033203125,1.9693312860093292e-07
4157,46.156399,-122.189598,13134.198248994831,18.440807196648166,13147.82943727633,13166.270244472978,2.6405129334435835,15.93017578125,2.2724754308443117e-07
4158,46.155399,-122.1866,13224.497447857399,17.591339933514973,13236.155544282252,13253.746884215767,5.723220622591575,37.04833984375,1.5740282139644655e-07
4159,46.153301,-122.185402,13134.16462113164,15.321145534302559,13145.707760528932,13161.028906063235,4.544930800496471,14.6484375,1.1516325038822946e-07
4160,46.151402,-122.184998,13016.586843155363,14.213794941326341,13027.450979596655,13041.664774537981,6.29562691283473,14.923095703125,1.029347688821828e-07
4161,46.149799,-122.1856,12864.176477600658,14.073856528601027,12874.753127757103,12888.826984285704,5.536759331793911,18.402099609375,1.4423305502826203e-07
4162,46.148399,-122.185501,12768.442694961213,14.416816033275609,12778.53805194706,12792.954867980336,7.848807566359341,19.1650390625,9.391189546949515e-08
4163,46.1469,-122.184303,12732.144062950905,15.09682414337476,12741.302345334654,12756.399169478029,5.645154560673172,18.61572265625,1.1514909984521514e-07
4169,46.142799,-122.186096,12337.597916659277,17.92831683496297,12343.633533215036,12361.561850049999,5.62061145649468,9.124755859375,3.84650108708419e-08
4170,46.143799,-122.189499,12203.115006724567,17.1757314180486,12208.492462295411,12225.66819371346,7.9242808299576595,19.134521484375,4.6335039100136116e-08
4171,46.145302,-122.191902,12168.924633765684,17.39951629721145,12173.903685167765,12191.303201464976,6.7730484788108525,24.169921875,9.503931601973664e-08
4172,46.147301,-122.193001,12251.619854346305,18.81785698733438,12255.781418210101,12274.599275197435,3.2961706240103075,6.28662109375,4.310575245303906e-08
4173,46.145302,-122.195396,11965.668478111349,18.899745449632974,11969.320765948425,11988.220511398058,6.797219898630786,21.087646484375,1.0616677737060608e-07
4174,46.144299,-122.197601,11764.280348991644,19.529721730512392,11767.667386875426,11787.197108605938,3.230407704112854,6.561279296875,6.370945848621691e-08
4175,46.1436,-122.200897,11523.04764524814,20.41054614595123,11526.894310518523,11547.304856664474,3.880375330154605,5.92041015625,4.758319709185385e-08
4176,46.143398,-122.2043,11314.555190651106,23.271906026944635,11317.9386318359,11341.210537862844,1.9159152142891356,8.026123046875,4.306556643627352e-08
4177,46.1413,-122.206596,11025.797155473165,23.73691168474761,11028.37093250168,11052.107844186428,7.357222843751369,33.02001953125,6.681780992611229e-08
4178,46.1404,-122.209198,10810.545404432622,26.153715249382003,10812.751081418328,10838.90479666771,3.1081882799705807,5.7373046875,1.9734869407392258e-07
4179,46.1394,-122.2099,10695.020064587265,25.755210842658926,10696.961407017023,10722.716617859682,4.469052018713963,17.02880859375,1.909787555393484e-07
4180,46.1385,-122.212502,10479.885546058811,27.975412827476248,10481.909337827867,10509.884750655343,2.5310507054913467,6.16455078125,1.5669870477431242e-07
4181,46.1367,-122.213699,10275.689554230965,27.05521578463413,10277.335130979129,10304.390346763763,2.772348408464742,9.033203125,1.3327953969379882e-07
4182,46.139999,-122.207001,10904.848421301513,23.307997531212095,10906.988022362048,10930.29601989326,6.539412040112788,19.4091796875,1.5628895068956315e-07
4183,46.1399,-122.203903,11075.505930786745,21.220103056248263,11077.366960036501,11098.58706309275,4.0928631676766365,24.35302734375,5.3852914299723024e-08
4184,46.139801,-122.200699,11254.900027384463,20.56778899742858,11256.721074521189,11277.288863518617,4.326108137165645,18.85986328125,8.452080308027942e-08
4185,46.1395,-122.198303,11374.535862733674,20.87902923925867,11375.983151035662,11396.86218027492,3.6388100462229644,5.523681640625,4.181096920407073e-08
4186,46.139801,-122.1959,11538.818669393151,20.625201775892492,11540.249095515379,11560.874297291271,3.097289988214096,6.4697265625,8.375599690328615e-06
4187,46.139198,-122.195,11550.35202894099,20.770475013872783,11552.015207764467,11572.78568277834,7.820756920687338,24.810791015625,4.1973493400534014e-07
4188,46.138,-122.194199,11515.634224348685,21.258786878042883,11517.851322559345,11539.110109437388,2.366136651957564,7.110595703125,4.294274266195615e-08
4190,46.137798,-122.191498,11666.563526805805,21.908469663254436,11668.544431590743,11690.452901253997,7.488901246919371,23.468017578125,1.0144928257344219e-07
4191,46.1376,-122.190201,11732.90291843793,23.372722353315112,11734.190504448597,11757.563226801913,4.083204592860438,7.75146484375,1.0003812341517022e-07
4192,46.1366,-122.189201,11728.166175406217,24.50435723224109,11728.798774563425,11753.303131795667,3.7657687586644872,10.1318359375,8.280685466144824e-08
4193,46.136398,-122.190903,11609.22494790768,24.371265416139067,11610.108562164785,11634.479827580924,3.7105556071596277,7.14111328125,8.095246527966977e-08
4194,46.135899,-122.191299,11551.536288010746,26.50539933129403,11552.177428684037,11578.682828015331,3.227343505393314,9.70458984375,1.5490975707083495e-07
4195,46.135101,-122.191704,11473.60029707966,25.660676479543326,11474.21598549965,11499.876661979193,3.1023345101573945,6.04248046875,1.2430642601444076e-07
4200,46.1385,-122.195801,11453.461461238714,21.591485688240937,11454.584307929832,11476.175793618073,7.338196445769642,20.08056640625,9.829838835859376e-08
4201,46.1376,-122.195801,11390.972107661375,22.509641195596487,11391.879810493849,11414.389451689445,4.765568190391232,20.172119140625,1.6164310660849862e-07
4202,46.136799,-122.195602,11347.912859700878,23.26099114455974,11348.415355577508,11371.676346722068,5.119468118594048,44.3115234375,1.0988860510902567e-07
4203,46.1357,-122.195801,11260.830045959652,23.571790997373682,11261.117185379073,11284.688976376447,2.5543706694830433,5.889892578125,4.4935280072169505e-08
4204,46.1348,-122.1959,11193.95442799761,24.115209135097757,11194.096147100783,11218.21135623588,6.380903819414252,45.166015625,1.2534442420778326e-07
4205,46.1339,-122.192299,11357.673349462648,25.968589361946215,11358.233473027285,11384.202062389231,4.2226390780412135,22.8271484375,1.5675590777283036e-07
4206,46.134602,-122.191902,11428.433625299338,25.242107833695627,11429.039636119656,11454.281743953352,4.341158981335712,7.87353515625,6.487094928777405e-07
4207,46.138802,-122.196899,11408.724110944218,21.102574648895825,11409.797457719855,11430.90003236875,2.2615118378028622,4.974365234375,1.679640253533865e-07
4208,46.133999,-122.196503,11103.062344635906,24.592837447224156,11103.13905586313,11127.731893310354,5.4250627279268215,27.83203125,1.428776858940509e-07
4209,46.131599,-122.196999,10913.498890055562,25.42956071786284,10914.118009385538,10939.547570103401,5.990280968957897,7.568359375,6.650008244426342e-08
4210,46.129799,-122.196198,10847.71667196566,26.853230769500442,10847.86998897282,10874.72321974232,3.9289239920123515,6.8359375,1.2294232857849355e-07
4211,46.129299,-122.193398,10994.486020968909,30.86370427561269,10993.648873552911,11024.512577828524,1.8409925426576694,7.38525390625,1.3566704039726418e-07
4212,46.1278,-122.1912,11044.251582929188,29.7902716015451,11042.87136197501,11072.661633576556,2.2268452078978065,19.53125,1.4733472192226767e-07
4214,46.129101,-122.183899,11598.114333643762,33.2385368781579,11595.430863689415,11628.669400567573,1.7097561884343748,35.09521484375,7.678657423168727e-07
4215,46.130199,-122.181503,11819.81798117366,30.73346196687089,11817.34168628107,11848.07514824794,2.4928900852430123,7.01904296875,4.3233185646153795e-07
4216,46.130299,-122.178398,12029.81770412719,30.116527883534218,12027.230776822304,12057.347304705838,2.54302639152898,12.75634765625,1.412521852580847e-06
4217,46.129101,-122.174103,12247.017544418177,28.121509895445342,12244.786724945034,12272.908234840479,1.6946966962327525,8.4228515625,4.805358064194931e-07
4218,46.131199,-122.169403,12678.219630912492,27.59755850230613,12676.144197571524,12703.74175607383,3.1464137737420277,6.866455078125,3.8002093019306133e-07
4219,46.174599,-122.219597,13249.356334999206,8.410338780604434,13271.787500667077,13280.197839447681,1.9737249601456097,7.598876953125,4.561310707053781e-08
4220,46.172901,-122.222198,12982.687270076787,8.960868002659481,13003.605786172411,13012.56665417507,2.3034416877500643,7.171630859375,4.950146418357337e-08
4221,46.171001,-122.223297,12758.665254392132,8.862313408630143,12779.459344104054,12788.321657512684,2.2027347732831215,6.103515625,4.0611145680949164e-08
4222,46.171501,-122.227303,12644.382036947442,10.438976235311202,12663.874017553864,12674.312993789175,9.209744466650655,21.697998046875,1.0179822704666132e-06
4223,46.168701,-122.227898,12354.190288965605,13.008787774168013,12367.417379335,12380.426167109168,2.2367417327522814,7.6904296875,2.108726509081452e-07
4224,46.166698,-122.227997,12160.661399877523,12.710736525723405,12173.460448294465,12186.171184820189,1.724157784002653,6.378173828125,2.2991819043528847e-07
4225,46.165401,-122.230598,11932.464812795799,13.83118573480715,11944.267888573935,11958.099074308742,1.951822227246856,7.01904296875,1.6889256520764043e-07
4226,46.162601,-122.229698,11705.36264215637,14.474751965419273,11715.177694283446,11729.652446248865,3.3543279241324253,8.11767578125,4.101835017022877e-08
4227,46.161999,-122.227402,11745.826668289063,14.054137148001246,11755.018719596568,11769.07285674457,2.117999362633322,7.904052734375,4.005969846693816e-08
