station,lat,lon,dist_m,path_length_diff_m,direct_path_length,diffracted_path_length,sta_lta_amp,peak_freq,pre_shot_rms,arr_time
4001,46.166599,-122.189499,13544.140803719187,16.462704566682078,13573.152172506381,13589.614877073063,2.6497750271985314,10.498046875,8.241238099179178e-08,39.472
4003,46.1665,-122.183998,13142.070642709483,16.75503831549213,13168.751794949521,13185.506833265013,1.7269217933034877,12.176513671875,1.1809594477005737e-07,40.04
4004,46.1646,-122.182297,12945.44769249889,17.915949558278953,12968.464271690053,12986.380221248332,1.681309503294419,14.892578125,5.8803096271505715e-08,40.296
4005,46.162701,-122.182198,12867.496380718121,19.030510625663737,12887.91424674304,12906.944757368703,1.9767674534132007,25.177001953125,5.266096683635184e-08,39.064
4006,46.1609,-122.180397,12671.239669528346,22.610840499379265,12685.790193756657,12708.401034256036,9.157284525682666,18.707275390625,2.0934604618688568e-07,38.704
4007,46.159698,-122.178101,12460.867984852879,21.60348649122352,12475.811789125688,12497.415275616911,1.4845486182440524,14.2822265625,1.9968287112630075e-07,37.952
4009,46.1586,-122.173203,12063.348535844169,23.724256927012902,12076.198766035437,12099.92302296245,2.190805834141943,43.0908203125,3.556208058187013e-07,36.984
4010,46.157501,-122.170502,11827.117506823935,22.02862745019229,11840.696483812912,11862.725111263104,2.1573785812983597,6.011962890625,5.460297130736649e-08,33.976
4012,46.157501,-122.1642,11365.007659744006,21.49264506419422,11378.674063808869,11400.166708873063,1.9635924704320185,14.404296875,5.729390241679539e-08,35.184000000000005
4013,46.1567,-122.1623,11197.504156768146,22.111136894503943,11210.434782803175,11232.545919697679,1.692829533160722,12.054443359375,1.0524016992810166e-07,32.68
4014,46.155102,-122.1614,11076.13850235355,22.8907844553014,11088.09338878812,11110.984173243422,1.9036422213181556,11.962890625,6.879514619050036e-08,32.424
4015,46.153702,-122.158302,10801.023109925369,24.8709667474468,10811.9789056547,10836.849872402147,2.4647543493917508,5.859375,1.0942094374846092e-07,32.288000000000004
4016,46.1549,-122.154404,10555.608413673366,24.047932624742316,10567.66719886472,10591.715131489462,1.8464498819241677,25.08544921875,2.2399185640986867e-07,30.16
4018,46.158798,-122.151497,10491.611504265891,20.420791436081345,10505.723991443214,10526.144782879295,1.6246740826599426,6.4697265625,5.0393346199057995e-08,30.616
4019,46.161499,-122.149498,10461.506848900404,19.428316573208576,10476.68838323309,10496.116699806298,2.4436057012021237,41.259765625,1.1421852024533877e-07,32.504000000000005
4020,46.163799,-122.147697,10437.485194398729,19.17082988063703,10455.00397864491,10474.174808525548,2.3688429073211377,11.962890625,5.7469582114200506e-08,30.040000000000003
4021,46.165501,-122.147797,10524.65218794258,17.73357440644577,10546.209261043781,10563.942835450227,2.048070156214792,7.110595703125,6.493847637070477e-08,32.664
4022,46.1665,-122.145599,10420.779504172551,16.485029751578622,10444.100407253953,10460.585437005531,2.2985781383105213,4.8828125,4.984104372766242e-08,31.728
4023,46.167702,-122.144096,10377.889632046179,15.823666496664373,10400.828767613262,10416.652434109927,1.9034075889019422,11.016845703125,6.175241884923149e-08,30.576
4024,46.1698,-122.145599,10589.461433912827,15.841633900487068,10612.951740415005,10628.793374315492,1.9462960454485585,5.218505859375,5.475178698517245e-08,30.376
4025,46.171101,-122.147797,10807.544452887638,16.03763696731403,10831.32371569947,10847.361352666783,2.813773447392598,14.678955078125,1.4725357771346542e-08,32.544
4026,46.1721,-122.149101,10949.146850987665,17.263749354944594,10971.676534813349,10988.940284168293,1.358293481439172,13.73291015625,3.9150948450330295e-08,32.824
4027,46.173401,-122.148598,10985.660250928373,16.776624768126567,11008.548097170613,11025.32472193874,1.9556222774668117,5.859375,3.765596657960276e-08,32.056
4028,46.1749,-122.148003,11029.074602404145,16.807255604198872,11053.030778094244,11069.838033698443,1.9634117255199866,14.22119140625,5.101362253159862e-08,33.32
4029,46.176102,-122.147797,11083.648463686792,16.701123235243358,11108.253286178458,11124.954409413702,3.363208361710088,22.064208984375,3.5976848355158844e-07,34.224000000000004
4030,46.177601,-122.146103,11059.477440637424,15.497034549016462,11085.949353992657,11101.446388541674,7.083280363945324,23.4375,2.9040329193420797e-07,31.720000000000002
4031,46.179298,-122.147202,11232.237712239727,14.925942586974998,11260.59896859046,11275.524911177436,3.6624008291027743,5.767822265625,1.1949440437578385e-07,32.343999999999994
4032,46.181801,-122.1464,11333.644397084236,13.935500175273773,11362.09696102159,11376.032461196864,2.587292266524992,5.67626953125,1.0860360300652193e-07,33.984
4033,46.183601,-122.147499,11516.610242914649,13.898394637411911,11545.214442107364,11559.112836744776,2.8579290068025234,4.7607421875,8.038965961051679e-08,35.568000000000005
4034,46.1852,-122.147903,11644.035079061272,14.291394806163225,11672.098815249434,11686.390210055597,1.9246264102174617,12.908935546875,3.205442193755724e-07,36.304
4035,46.186699,-122.146698,11665.882339109286,13.354292598171014,11694.136481465694,11707.490774063865,1.9907525951305338,24.627685546875,5.703507067972421e-07,34.6
4036,46.188301,-122.1465,11759.751088669322,12.248026066730745,11788.927964744185,11801.175990810916,2.1149820334806195,5.157470703125,1.2914595061638727e-07,33.928000000000004
