station,lat,lon,dist_m,path_length_diff_m,direct_path_length,diffracted_path_length,sta_lta_amp,peak_freq,pre_shot_rms,arr_time
4001,46.166599,-122.189499,71752.32611083373,11.69158968445845,71736.42656023249,71748.11814991695,2.4848629478890123,9.063720703125,1.607670352631022e-07,213.8
4003,46.1665,-122.183998,71382.76018808103,12.510243626777083,71366.46750008008,71378.97774370686,2.435920926202878,23.223876953125,1.7415415690519787e-07,210.304
4004,46.1646,-122.182297,71161.15522444023,13.580144268547883,71144.29856509165,71157.8787093602,3.8108846566178367,11.932373046875,1.4510340212972746e-07,212.136
4005,46.162701,-122.182198,71045.89251241783,14.148117916702176,71028.64726890667,71042.79538682337,2.310280963882703,28.472900390625,2.086515813023487e-07,203.232
4006,46.1609,-122.180397,70823.75011852772,15.963951447571162,70805.63523711663,70821.5991885642,4.7116050973952275,16.2353515625,1.8062654178858492e-07,206.248
4007,46.159698,-122.178101,70602.99231024459,15.936358429506072,70584.96099379954,70600.89735222905,2.311433179574822,21.30126953125,5.85011527657709e-07,211.856
4009,46.1586,-122.173203,70215.63627735685,17.270249864959624,70197.35650130459,70214.62675116955,2.4292229200960516,38.848876953125,1.231365237059578e-06,202.848
4010,46.157501,-122.170502,69973.88338034393,17.098414080930525,69955.73507730014,69972.83349138107,2.4223006974009347,30.548095703125,1.7570695201252898e-07,211.56
4012,46.157501,-122.1642,69556.68811566451,17.794622308196267,69538.60590991276,69556.40053222096,2.097021060124452,36.2548828125,1.346467828029256e-07,205.56799999999998
4013,46.1567,-122.1623,69385.03013074328,18.2260117088299,69366.87491048494,69385.10092219377,3.7226361850888257,37.17041015625,6.583640336937437e-07,208.008
4014,46.155102,-122.1614,69233.80728412124,18.68485346365196,69215.55179904764,69234.23665251129,2.919542382454148,9.979248046875,2.511182198543313e-07,212.256
4015,46.153702,-122.158302,68948.52396813035,19.498075029376196,68930.19015144736,68949.68822647673,3.1588131854044437,12.20703125,2.760784307592016e-07,212.992
4016,46.1549,-122.154404,68759.62921523764,20.295002507860772,68741.45625732234,68761.7512598302,2.6843643331454503,25.238037109375,3.458272397384423e-07,210.07999999999998
4018,46.158798,-122.151497,68794.13533682108,15.918896802380914,68776.2007585109,68792.11965531328,2.46776102269881,9.521484375,9.156684831033328e-08,197.144
4019,46.161499,-122.149498,68821.08719573024,13.737216665496817,68803.27869700285,68817.01591366835,5.095748133891879,7.2021484375,1.2564485300070387e-07,199.168
4020,46.163799,-122.147697,68838.88889170176,13.543449554461404,68821.36661595266,68834.91006550712,3.049520128661502,11.260986328125,7.026192684957061e-08,199.496
4021,46.165501,-122.147797,68946.35518147923,12.395739517363836,68929.33226298403,68941.72800250139,3.1541266141470086,10.711669921875,8.996898661446084e-08,207.384
4022,46.1665,-122.145599,68862.48139972649,12.088442054722691,68845.68490844007,68857.7733504948,3.069944550032801,5.9814453125,5.701974015970344e-08,208.584
4023,46.167702,-122.144096,68836.48374915512,12.46027207862062,68819.63433402617,68832.09460610479,2.476540692326459,11.810302734375,1.0468392667196955e-07,205.784
