station,lat,lon,dist_m,path_length_diff_m,direct_path_length,diffracted_path_length,sta_lta_amp,peak_freq,pre_shot_rms,arr_time
4001,46.166599,-122.189499,43917.709802920865,6.826467004146252,43916.12740369076,43922.95387069491,2.744724496586364,22.64404296875,1.8193533526429857e-07,134.736
4003,46.1665,-122.183998,44294.839480421986,5.936742097801471,44291.75059961027,44297.68734170807,6.90868284575069,12.8173828125,1.3780466851081285e-07,132.344
4004,46.1646,-122.182297,44321.71666001754,10.720323108580487,44317.135627337084,44327.855950445664,5.2018973006823135,13.702392578125,1.510127476446707e-07,132.64000000000001
4005,46.162701,-122.182198,44238.10395448816,11.558740906213643,44232.5570316971,44244.11577260331,6.809418400687152,14.46533203125,1.8203255280868405e-07,131.168
4006,46.1609,-122.180397,44279.101775870775,16.327058645176294,44271.254671712246,44287.58173035742,2.7810040915131347,22.705078125,1.9652762764742844e-07,134.072
4007,46.159698,-122.178101,44383.949010406475,10.839446297592076,44376.04887224502,44386.88831854261,2.4585541570368,16.448974609375,3.5878515084189546e-07,135.43200000000002
4009,46.1586,-122.173203,44677.473589056885,12.738078686481458,44668.41973786803,44681.157816554514,2.043756131523057,37.384033203125,1.1112780903469462e-06,130.03199999999998
4010,46.157501,-122.170502,44817.6072259451,10.876981531131605,44808.58967789549,44819.466659426624,2.0120923704632103,27.130126953125,8.247519060039391e-08,132.968
4012,46.157501,-122.1642,45262.41186287728,10.172337014751974,45252.9108915126,45263.08322852735,2.3397001242430235,12.14599609375,5.482684544719941e-08,129.32
4013,46.1567,-122.1623,45360.880476069775,10.915717327567108,45350.985143422666,45361.90086075023,3.6151610142063433,34.3017578125,2.516060997340251e-07,135.56799999999998
4014,46.155102,-122.1614,45353.66591008819,11.64976760436548,45343.39532789692,45355.045095501286,2.7972429818981737,37.04833984375,2.058697371527868e-07,135.952
4015,46.153702,-122.158302,45512.02946023401,13.295489465264836,45501.20572455965,45514.50121402492,2.804706919095492,11.993408203125,3.413773598381625e-07,139.056
4016,46.1549,-122.154404,45841.24463666179,11.187160516245058,45830.4685131027,45841.655673618945,4.603794171002969,21.54541015625,7.278810188649056e-07,137.048
4017,46.1567,-122.152802,46033.819451405645,10.307615886493295,46023.39019006321,46033.697805949705,2.765969464060936,11.138916015625,1.2762389052238513e-07,137.352
4018,46.158798,-122.151497,46218.93960695252,12.400519637361867,46208.55915396447,46220.95967360183,3.085763442073029,11.04736328125,1.0260454489070219e-07,139.376
4019,46.161499,-122.149498,46480.759137350775,10.816766445968824,46470.546526433405,46481.363292879374,3.6516326644652226,11.260986328125,1.3816062000600174e-07,138.864
4020,46.163799,-122.147697,46711.43547418267,8.683608722298231,46701.773172500856,46710.456781223154,3.0319339050379464,9.82666015625,8.611135943855453e-08,144.864
4021,46.165501,-122.147797,46781.610798622685,6.835193510392855,46773.133171073234,46779.96836458363,2.356231021082595,7.14111328125,1.253091175663043e-07,139.95999999999998
4022,46.1665,-122.145599,46981.97661471817,6.677303261887573,46973.79183247697,46980.46913573886,2.891429420342801,5.706787109375,7.707667518058239e-08,142.472
4023,46.167702,-122.144096,47142.72650267332,12.202284035935008,47134.30644795314,47146.50873198907,2.9582795965700432,10.986328125,9.362121892616843e-08,138.92
4024,46.1698,-122.145599,47133.74241437289,15.332641121538472,47125.629600097374,47140.96224121891,2.439174231656697,6.500244140625,1.0004498752490593e-07,146.944
4025,46.171101,-122.147797,47040.19795101081,13.851323923707241,47032.41657029004,47046.26789421375,2.179763933897489,12.908935546875,3.937524924185743e-08,146.784
4026,46.1721,-122.149101,46995.80981626175,23.30258784454054,46987.798156692,47011.10074453654,2.497967374298894,13.702392578125,7.469953813782803e-08,146.416
4027,46.173401,-122.148598,47092.40132546871,25.37655839641957,47084.489575105166,47109.866133501586,2.651353479699873,22.369384765625,9.091665212237194e-08,146.208
4028,46.1749,-122.148003,47205.11300131108,24.238068087070133,47197.47513802296,47221.71320611003,2.8812572254990974,41.3818359375,9.868632744306141e-08,142.25600000000003
4029,46.176102,-122.147797,47276.85799929961,24.329173943959177,47269.40522267111,47293.734396615066,3.2354624448962825,17.76123046875,1.1389557994798264e-07,143.44
4030,46.177601,-122.146103,47466.748259211796,20.109612028754782,47459.72998222112,47479.839594249876,2.3633413240969943,23.49853515625,2.2026662002769675e-07,147.08800000000002
4031,46.179298,-122.147202,47472.22967350302,23.491337632920477,47465.889593293716,47489.380930926636,2.2313359220758913,23.49853515625,1.1853382974271022e-07,142.216
