station,lat,lon,dist_m,path_length_diff_m,direct_path_length,diffracted_path_length,sta_lta_amp,peak_freq,pre_shot_rms,arr_time
4001,46.166599,-122.189499,19884.181532481525,94.96623036594974,19879.042459773926,19974.008690139875,4.423426249143915,40.95458984375,3.626441739225441e-07,62.056
4003,46.1665,-122.183998,20147.947340571143,146.46712474906963,20142.052814562165,20288.519939311234,3.5774703327349218,15.5029296875,1.8908918787534153e-07,59.888
4004,46.1646,-122.182297,20395.548216890456,149.34095792524022,20388.92869483374,20538.26965275898,4.029068090753809,12.20703125,1.6173919607454738e-07,63.711999999999996
4005,46.162701,-122.182198,20568.48479853849,135.35071003051416,20561.478199316658,20696.828909347172,2.6512734698681117,22.918701171875,1.4273575988086213e-07,64.16
4006,46.1609,-122.180397,20812.08891596216,156.87309845161508,20804.607307316604,20961.48040576822,2.5657733832110425,16.265869140625,2.0200338809105545e-07,63.528
4007,46.159698,-122.178101,21025.522006174164,153.4327900971257,21017.9659298518,21171.398719948927,2.14107802359639,14.892578125,5.621893930057319e-07,62.52
4009,46.1586,-122.173203,21352.22801885322,175.7101334546569,21344.573777105445,21520.2839105601,1.6182053897338224,38.0859375,1.2665221248311583e-06,64.944
4010,46.157501,-122.170502,21576.645303744746,174.1826337307648,21568.906116553386,21743.08875028415,2.2274743871276153,24.078369140625,1.8347831169235582e-07,65.416
4012,46.157501,-122.1642,21879.240732349142,210.95097161471858,21871.421316280066,22082.372287894785,2.392094227047992,18.6767578125,1.6479507413787094e-07,62.808
4013,46.1567,-122.1623,22040.803076649852,215.21994940635705,22032.97059702597,22248.190546432328,4.089183834161733,40.0390625,4.906118104529001e-07,63.327999999999996
4014,46.155102,-122.1614,22222.586407917508,208.60909987008563,22214.759059911492,22423.368159781578,2.314981296571792,10.894775390625,2.951605305220111e-07,65.0
4015,46.153702,-122.158302,22494.195812441652,214.98834885067117,22486.391447028436,22701.379795879107,2.4452311603585324,12.0849609375,3.285571272183548e-07,64.632
