station,lat,lon,dist_m,path_length_diff_m,direct_path_length,diffracted_path_length,sta_lta_amp,peak_freq,pre_shot_rms
4128,46.197498,-122.237,68619.55821872673,0.02851081774861086,68602.99028245422,68603.01879327197,2.2490642004957313,6.866455078125,1.253912997849917e-07
4129,46.1959,-122.237,68701.62335574072,0.020576363342115656,68685.19333506771,68685.21391143106,3.0755947406311184,6.8359375,9.126240553110038e-08
4130,46.194302,-122.237602,68742.914041698,0.06246064462175127,68726.32905635856,68726.39151700318,2.409301820484665,5.767822265625,7.533556694695134e-08
4131,46.192101,-122.236702,68918.49865131502,0.6988875509268837,68901.98238744999,68902.68127500091,2.1349043610064906,6.378173828125,5.501779373698346e-08
4132,46.190201,-122.234299,69181.31122385772,0.09290971394511871,69164.5594537471,69164.65236346105,3.6052456775472894,24.078369140625,1.6022556108140322e-07
4133,46.1903,-122.230698,69421.80606667642,0.014201263154973276,69405.8236020502,69405.83780331335,2.1355054914826708,37.41455078125,2.0323323003304465e-07
4134,46.187801,-122.230003,69599.38626049679,0.013492680664057843,69583.58210732133,69583.595600002,2.338540703058572,6.40869140625,5.2008828662994027e-08
4135,46.186199,-122.227303,69867.09742962582,0.013199504275689833,69851.5019394446,69851.51513894887,2.6197504421661404,8.544921875,6.106469305983282e-08
4136,46.184799,-122.223701,70185.70377914066,0.013095164118567482,70170.12453644269,70170.1376316068,4.5709721658685325,6.500244140625,1.5641853066270903e-07
4137,46.182499,-122.223198,70340.67298149872,0.013914879382355139,70324.75165451677,70324.76556939616,3.567045437941448,10.7421875,6.73116213034794e-08
4138,46.180302,-122.222702,70490.32666686624,0.01517928259272594,70473.79613310828,70473.81131239087,2.75801264323983,5.9814453125,3.854239688467859e-08
4140,46.176102,-122.219101,70957.63719855084,0.06925382999179419,70940.87725549543,70940.94650932543,3.4384124996187113,6.4697265625,3.8964661173383726e-08
4141,46.175499,-122.217499,71098.33051986547,0.09685734858794603,71081.49154351698,71081.58840086557,2.6347534943757402,6.4697265625,7.757422823988739e-08
4150,46.165401,-122.197601,72985.452471836,0.4280785734154051,72967.52431942742,72967.95239800084,2.130878176441878,6.134033203125,3.550850361813101e-08
4151,46.1633,-122.196098,73199.9991723769,0.8787503654166358,73181.56118336524,73182.43993373065,3.2928465029235827,7.32421875,4.050511784166273e-08
4152,46.163399,-122.192902,73410.71271540348,4.095386556640733,73392.10053071092,73396.19591726756,2.3026176027929415,6.500244140625,2.8302184810928654e-08
4154,46.162102,-122.191399,73582.02730046699,16.045381617252133,73562.18952785268,73578.23490946993,3.790458338698959,6.561279296875,1.346869214879638e-07
4155,46.159801,-122.192299,73645.39600767015,16.391154006589204,73625.01191248602,73641.40306649261,4.102271424937337,10.009765625,1.6589780367457327e-07
4156,46.157398,-122.192902,73735.21176239202,8.332425572632928,73714.48456210866,73722.81698768129,3.845669516042591,23.590087890625,3.0621463164696774e-07
4157,46.156399,-122.189598,74012.10608985272,9.546858421090292,73990.96839126426,74000.51524968536,4.474564423052297,17.181396484375,5.304905510135891e-07
4158,46.155399,-122.1866,74268.4553000632,12.727473665348953,74246.70923139382,74259.43670505917,2.8778937257582777,13.12255859375,1.6267981200799952e-07
4159,46.153301,-122.185402,74463.46918001163,6.9756877895852085,74441.56915547038,74448.54484325997,2.977735080865294,17.059326171875,1.5932935556433748e-07
4160,46.151402,-122.184998,74594.55443223467,9.70929174264893,74572.35384926833,74582.06314101098,3.6336401371989835,14.2822265625,8.323558689953088e-08
4161,46.149799,-122.1856,74642.20970173611,9.316734896085109,74619.8503294222,74629.16706431829,3.4335181664752117,18.00537109375,1.0870593750581575e-07
4162,46.148399,-122.185501,74726.05700650514,6.584125749155646,74703.4948922412,74710.07901799036,4.220770526072705,18.157958984375,1.4873604791945818e-07
4163,46.1469,-122.184303,74889.23520114305,6.163840842069476,74866.33008153731,74872.49392237938,4.432122873343757,15.960693359375,1.1311828541185158e-07
4169,46.142799,-122.186096,74997.57745365982,3.2287901394156506,74973.60828862635,74976.83707876576,2.934088219257948,6.622314453125,3.463778936333192e-08
4170,46.143799,-122.189499,74714.44790163601,4.518574657879071,74690.37357791982,74694.8921525777,5.811892446891045,44.036865234375,1.1104438256209648e-07
4171,46.145302,-122.191902,74469.92415985979,4.580620852473658,74445.82912314836,74450.40974400083,2.705568584295146,18.06640625,5.944616379652129e-08
4172,46.147301,-122.193001,74284.8977125203,9.33490632486064,74260.67516572175,74270.01007204661,2.995355252646625,6.8359375,4.73112640815835e-08
4173,46.145302,-122.195396,74236.7589095735,7.31560172882746,74212.32295094346,74219.63855267229,2.0642129873468282,24.139404296875,8.13817719952733e-08
4174,46.144299,-122.197601,74146.17758272665,7.425732428906485,74121.64033709795,74129.06606952686,2.6699049831517048,5.92041015625,6.731544184701426e-08
4175,46.1436,-122.200897,73966.28017969255,4.860196976587758,73941.87309864246,73946.73329561905,3.2682145098165645,6.439208984375,4.9805900315926194e-08
4176,46.143398,-122.2043,73751.55564160175,6.687431719939923,73727.04230983969,73733.72974155963,2.6003259189027506,6.378173828125,5.2949578299001306e-08
4177,46.1413,-122.206596,73718.73430583352,8.04148062641616,73693.91833926369,73701.95981989011,2.284321811729419,6.134033203125,6.777668430587936e-08
4178,46.1404,-122.209198,73597.97348058113,8.206125520518981,73573.04047575171,73581.24660127223,3.249892876718548,21.3623046875,8.475582973825524e-08
4179,46.1394,-122.2099,73609.01692302794,8.702696006570477,73583.97093129864,73592.67362730521,7.541877429880329,15.7470703125,1.2434331452464794e-07
4180,46.1385,-122.212502,73489.04785236149,11.056541480618762,73464.01480204044,73475.07134352106,2.4796845610355405,27.64892578125,1.4899096084024152e-07
4181,46.1367,-122.213699,73514.39250298264,12.77692679753818,73489.18675762934,73501.96368442688,2.7412371387278878,17.791748046875,1.4238198257607663e-07
4182,46.139999,-122.207001,73766.38097565532,8.049994946210063,73741.38733370426,73749.43732865047,2.839405128983683,18.9208984375,9.895024057330485e-08
4183,46.1399,-122.203903,73977.21966113124,8.468958155135624,73952.10565931168,73960.57461746682,1.8570794954955994,6.500244140625,5.948184308274444e-08
4184,46.139801,-122.200699,74195.25870045043,8.2136081137578,74170.09557076983,74178.30917888359,4.882775611010521,23.956298828125,8.444410320621764e-08
4185,46.1395,-122.198303,74371.35520442804,8.648064828637871,74346.0391798814,74354.68724471003,1.8888187730470876,39.24560546875,4.5472045024046044e-08
4186,46.139801,-122.1959,74513.75662364194,9.047709468737594,74488.4233807013,74497.47109017003,3.2724874173958556,20.751953125,5.420743047659453e-08
4187,46.139198,-122.195,74607.78753981518,8.035813979804516,74582.49033726631,74590.52615124611,4.723604192708992,21.697998046875,7.90240470861261e-08
4188,46.138,-122.194199,74729.11001569802,6.823509452267899,74703.92006874214,74710.74357819441,2.740409247719264,7.049560546875,3.797900229647801e-08
4190,46.137798,-122.191498,74919.90715981637,7.5648007326963125,74894.61734652166,74902.18214725435,2.4454486276570178,8.331298828125,7.629414647233422e-08
4191,46.1376,-122.190201,75017.29730523816,9.977817454651813,74991.77201972598,75001.74983718063,3.508283487692677,7.38525390625,7.031342438426129e-08
4192,46.1366,-122.189201,75140.53438288673,12.620239642521483,75114.7497187585,75127.36995840102,3.019895397824766,9.979248046875,8.374454673300579e-08
4193,46.136398,-122.190903,75039.0642722055,12.644610249160905,75013.36371381413,75026.0083240633,2.3002671765126763,9.002685546875,1.1616446544470711e-07
4194,46.135899,-122.191299,75041.24442424957,13.649441510118777,75015.46243670452,75029.11187821464,4.634966378203882,23.681640625,1.7834110563356323e-07
4195,46.135101,-122.191704,75059.96869469949,12.203318190251593,75034.1639678417,75046.36728603195,2.360806697087518,25.08544921875,1.5019362756953632e-07
4200,46.1385,-122.195801,74594.32963852848,8.823092878519674,74568.84357868899,74577.66667156751,2.0242114044865644,19.073486328125,9.808993122990008e-08
4201,46.1376,-122.195801,74645.64040361272,9.216433372930624,74620.05087483078,74629.2673082037,2.117241369399954,33.63037109375,1.0274323131419532e-07
4202,46.136799,-122.195602,74704.57821695216,9.988991063291905,74678.82295981034,74688.81195087363,4.9973184676374105,48.2177734375,9.193473176506704e-08
4203,46.1357,-122.195801,74754.28706918567,10.137994946213439,74728.4156607154,74738.55365566161,3.2898280858877627,7.171630859375,4.7311630241849534e-08
4204,46.1348,-122.1959,74799.35343778513,10.325542620994383,74773.39238018286,74783.71792280386,2.5006356819250817,39.215087890625,7.502512920404226e-08
4205,46.1339,-122.192299,75089.32250143774,10.02884935658949,75063.4421647401,75073.47101409669,6.898212035585374,22.76611328125,1.4617208027255945e-07
4206,46.134602,-122.191902,75075.39427365961,10.728454189913464,75049.55196723633,75060.28042142624,2.5652715827958072,20.99609375,1.3374798104711303e-07
4207,46.138802,-122.196899,74504.27292496593,9.179589088525972,74478.798026355,74487.97761544352,4.988035561195236,36.163330078125,1.0674027966676102e-07
4208,46.133999,-122.196503,74805.50692382662,10.325785932087456,74779.52245796777,74789.84824389986,3.0130597556031855,22.8271484375,1.1617685515935551e-07
4209,46.131599,-122.196999,74911.21520635647,12.073316289941431,74885.30978080197,74897.38309709191,2.6053186031171887,8.23974609375,6.19689957611608e-08
4210,46.129799,-122.196198,75068.33540998698,13.180276515384321,75042.2057695675,75055.38604608289,3.1009219734277558,18.61572265625,9.250868390079978e-08
4211,46.129299,-122.193398,75281.93872966204,18.606151182422764,75255.43670130319,75274.04285248561,2.533016200446932,21.1181640625,1.1109801384243957e-07
4212,46.1278,-122.1912,75513.78239556238,17.768062802861095,75487.00988161669,75504.77794441955,5.648580733298223,22.4609375,1.7217682779603206e-07
4213,46.1278,-122.184502,75955.78958949525,25.781703278204077,75928.39526811638,75954.17697139458,2.6052537697888107,15.838623046875,4.370913939318077e-07
4214,46.129101,-122.183899,75920.71237632039,23.22856508141558,75893.39706873328,75916.62563381469,2.886760784110225,17.9443359375,6.169445461512406e-07
4215,46.130199,-122.181503,76016.29385304681,19.358270706550684,75989.08084524871,76008.43911595526,2.4661634040667892,6.866455078125,4.0118540861520524e-07
4216,46.130299,-122.178398,76216.35442425233,19.861521668397472,76189.06337552766,76208.92489719606,3.9772802740208273,14.373779296875,1.2609277200782483e-06
4217,46.129101,-122.174103,76569.56495224265,14.578272254264448,76542.33813228265,76556.91640453691,2.9110948026217214,11.41357421875,3.827052264925626e-07
4218,46.131199,-122.169403,76762.648418468,23.865359961404465,76735.50848987348,76759.37384983488,2.556814174467563,8.9111328125,2.794894097935402e-07
4219,46.174599,-122.219597,71004.32898640684,0.059263412724249065,70987.020075945,70987.07933935772,3.30561201359942,6.40869140625,6.16923662684048e-08
4220,46.172901,-122.222198,70919.66718420766,2.7452411814883817,70901.83138748172,70904.57662866321,2.4553012859784635,7.171630859375,4.2372452386057834e-08
4221,46.171001,-122.223297,70948.1723478322,8.001903000564198,70930.15607805847,70938.15798105903,2.710829234626642,7.110595703125,4.7574189663772655e-08
4222,46.171501,-122.227303,70651.04401057534,14.974289513906115,70632.77330809904,70647.74759761295,2.180557925680734,6.4697265625,1.0337219980978944e-07
4223,46.168701,-122.227898,70763.67929334125,37.4005668360187,70743.5476477836,70780.94821461962,2.975980460042134,11.322021484375,3.301935390120567e-07
4224,46.166698,-122.227997,70866.91945580365,39.427172619325574,70846.5297422758,70885.95691489513,2.305202651054032,33.02001953125,1.810773946409069e-07
4225,46.165401,-122.230598,70764.03661203229,16.315433672760264,70743.32486892323,70759.64030259599,2.0125966030632347,10.986328125,9.415406123331621e-08
4226,46.162601,-122.229698,70979.56683117445,2.9443468163954094,70958.12983924939,70961.07418606579,3.057332025766371,7.171630859375,4.2483437066845e-08
4227,46.161999,-122.227402,71166.59323734588,3.962068919892772,71144.92551419426,71148.88758311415,3.735328470241874,9.21630859375,4.536429753429351e-08
4228,46.160702,-122.227402,71238.79242759621,3.7591475199442357,71216.84265019772,71220.60179771767,2.8950253079145365,7.2021484375,5.5641193809678973e-08
4229,46.158298,-122.230301,71179.92080613476,2.4385790804226417,71157.52093589798,71159.9595149784,2.6388071341752855,6.53076171875,3.919387161125445e-08
