station,path_length_diff_m
4405,74.36440390421558
4406,58.779482888079656
4407,60.89116047555035
4408,64.30563469606568
4409,65.25257341886572
4410,67.40131033107536
4411,93.17587229371566
4412,85.42915245963923
4413,28.179972292869934
4414,64.9334098911313
4415,57.105260619020555
4416,49.994427095103674
4417,51.60696836082752
4418,27.73741215517657
4419,55.31985622939828
4420,50.72790011545294
4421,47.46874257620402
4422,44.08334954741986
4423,42.038422571784395
4424,40.86424865034496
4425,38.04637629811077
4426,36.45944255701397
4427,35.29884623813632
4428,32.98409300788808
4429,35.092926514589635
4430,37.82504477453949
4431,40.568863986434735
4432,39.60815255860507
4433,38.37053884412671
4434,35.70141328911268
4435,33.832015445696015
4436,34.99914246734079
4437,30.531179312099994
4438,35.599516231068264
4439,36.466965829911715
4440,50.921766015089815
4441,41.39762969197545
4442,37.60894108659704
4443,74.26460396015318
4444,104.11818042977757
4445,91.74296370458069
4446,75.05921926852534
4447,55.533257070925174
4448,84.58213869444444
4449,37.33384910422137
4450,34.02523136032505
4451,30.094675441729123
4452,35.057633097856524
4453,36.58947067578629
4454,42.48735745904196
4455,33.05928211346327
4456,31.564579454934574
4457,26.522426715149777
4458,24.06756995275282
4459,22.212726254660083
4460,20.08626757690581
4461,20.105445833665726
4463,21.476322821210488
4464,22.447931400754896
4465,24.844721413850493
4466,27.12292491880362
4467,27.737329704730655
4468,27.649752985733357
4469,27.750915963872103
4470,28.205969383354386
4471,29.289599623236427
4472,28.314205436425254
4473,28.14711081137284
4474,27.81969489475523
4475,27.4589556932915
4476,27.180686647632683
4477,26.483513600447623
4478,27.06150071238153
4479,27.362189899424266
4480,27.684106476808665
4481,28.551270949668833
4482,28.72850026938977
4483,29.299963700952503
4484,27.701422052068665
4485,27.436369269013085
4486,26.91399914507201
4487,26.328641509193403
4488,27.044635578917223
4489,27.238383107367554
4490,26.38872622181225
4495,27.02537345196106
4496,26.728467954650114
4497,27.662237066366288
4499,27.285928162647906
4500,28.08162524148065
4501,27.852534605648543
4502,26.721608289182768
4503,26.158960820743232
4504,25.347079202034365
4505,25.23920205079412
4506,23.424790769604442
4507,24.238776053367474
4508,29.041700234800373
4509,23.656994645760278
4510,23.085255683239666
4511,23.898141355944972
4512,23.80690504782251
4513,26.869135337503394
4514,30.175300135510042
4515,28.61059096234385
4516,29.76857980535351
4517,32.70017600080246
4518,29.268313122927793
4519,28.307477961760014
4520,85.18363635482092
4521,72.00464584127258
4522,64.8331664657635
4523,52.00312631951056
4524,62.471072753180124
4525,68.7745366436011
4526,27.941772202114407
4527,15.525210603079358
4528,11.823161066150533
4529,23.06231603762899
4530,29.468705536593916
4531,31.05679103156217
4532,32.73872792260954
4533,34.6699847876007
4534,35.52704902662663
4535,35.10648188129562
4536,36.669047534978745
4537,38.247395059956034
4538,42.81220989381109
4539,46.57691162471383
4540,45.57151587647968
4543,68.31664922795972
4544,67.50439199379252
4545,67.38674863856068
4546,68.52663541142829
4547,68.9799687387349
4548,70.43718752344284
4549,71.36110602333065
4550,72.84043522760476
4551,73.95253940292969
4554,72.18123042456136
4555,80.24343259245506
4556,77.2754385678054
4557,75.22152945635025
4558,74.49641366431388
4559,54.54583776400614
4561,79.19740627877763
4562,96.33415711720227
4563,100.30494272401847
4564,104.42084040265763
4565,114.18905822427405
4566,133.27498021714928
4567,146.808722767546
4568,111.27393405044495
4569,98.02707308653044
4570,96.77851552489665
4571,102.09502825891468
4572,106.70943312968666
4574,111.21796617638029
4576,138.83146237854817
4577,146.560461678946
4578,164.51636684114783
4579,171.98261276556514
4580,173.68465192300573
4581,169.13069365411502
4582,175.7222120524093
4583,191.5549473186402
4584,167.22415108974747
4585,149.97979975605995
4586,146.44793028392087
4587,143.26701565989788
4588,148.5897410623802
4589,150.62975298140373
4590,159.2400537401736
4591,154.44107494796117
4592,154.86931471935532
4593,158.69575754068137
4594,150.7461491173235
4595,157.12651959891446
4596,164.60279806546896
4597,168.1848235196121
4598,172.06803740362375
4599,174.2458817982406
4600,170.71701193628905
4601,179.37947889460338
4602,187.8089196923611
4603,177.71679574756126
4604,173.2670310862959
4605,179.25511013333744
4606,179.87125367310728
4607,182.04914325215213
4608,181.81569877424045
4609,179.32254003881462
4610,178.93594933461281
4611,179.6645665619726
4612,178.84455777965195
4613,176.51216537157597
4614,176.0071792053932
4615,173.77524718036875
4617,176.8069228739041
4623,172.68389863965422
4624,170.03244686144535
4625,170.63633890261553
4626,171.19826779758296
4631,164.85613841773738
4632,161.70774135208922
4633,163.26183149014105
4634,38.06969769390162
4635,36.62543946828737
4636,66.26830028103359
4637,96.69567819384429
4651,28.685704864132276
4652,28.78099569355618
4653,26.952960270788026
4654,23.68456153543957
4655,30.53413921242918
4656,23.983316311005183
4657,25.40849752108261
4658,22.701526899494638
4659,19.697541202887805
4660,21.009245176064724
4679,59.86272102007206
4680,54.331918187359406
4681,59.75184928768431
4682,59.5395068562284
4683,31.430583537417988
4684,35.71656792061913
4685,40.54641355587228
4686,43.998564377168805
4687,45.43369355009054
4689,39.456669325427356
4690,43.76607106715528
4691,51.13895821553524
4692,41.55215221444814
4693,41.921916051735025
4694,40.58216161335076
4695,41.70506379116341
4696,42.24156760055848
4697,43.570716474314395
4698,44.80205582876442
4699,46.43437025979438
4700,48.282034436309914
4701,60.46565030105921
4702,56.7742809693882
4703,41.33496179969734
4704,82.52212418181807
4705,40.795349487943895
4706,49.86060596954121
4707,40.67002701641104
4708,55.956562196137384
4709,62.869200797755184
4710,69.22930292112505
4711,76.88301906777997
4712,88.33752982709848
4713,103.98367101398253
4714,116.729873010765
4715,140.98471556148434
4716,160.2204947528735
4717,165.509235074529
4718,179.9663555743391
4719,194.2595741879486
4720,211.997384436032
4721,237.6849067639232
4722,234.2543569360496
4723,235.972917972289
4729,256.19736226426903
4730,255.70641191738105
4731,258.04938419302925
4732,240.26234282088262
4733,224.38656121865642
4734,222.00944471192997
4735,271.40716339079154
4736,266.73597891748796
4737,269.5678199940812
4738,259.875587167262
4739,238.02940956901148
4740,199.05523939052
4741,166.03177665689873
4742,141.6406892765881
4743,126.56177211998875
4745,232.514305642595
4746,216.6904976841106
4747,206.5777942984314
4748,229.28481233992716
4749,225.4021838894405
4750,216.64437813389668
4751,204.0696568454914
4752,203.43202766067407
4753,213.55833924629405
4754,206.6996600540806
4755,204.07719256323617
4756,190.22923181989972
4757,194.78655399200215
4758,189.4649252762756
4759,191.11312261915373
4760,183.25017932191986
4761,181.56101791001493
4762,174.56360260119254
4763,174.6586914361178
4764,175.87475832585187
4765,170.65642029892842
4766,167.11790729099084
4767,170.74190399093277
4768,190.15825042545475
4769,183.42423034710373
4770,184.69160590740648
4771,182.61724859922106
4772,160.07169641291694
4773,144.898837735087
4774,127.91381600698878
4775,117.79505059342773
4776,112.51134000161619
4777,108.91763855910904
4778,104.87493826669015
4779,101.10883067665054
4780,96.6250814306186
4781,86.03365472409496
4782,80.11776564749016
4783,79.12384081217533
4784,68.60249462754655
4785,63.44404530577958
4786,68.04485678359197
4787,52.01543904782011
4788,51.16045702503834
4789,46.8326685334614
4790,45.9762356868232
4791,44.87104569832809
4792,45.19667615167418
4793,52.142671401299594
4794,48.65513535932405
4795,44.220805239790934
4796,43.658160284598125
4797,43.87901741321184
4798,44.18214990564957
4799,41.40369756923246
4800,38.92397768575029
4801,37.326852910864545
4802,35.294711454687786
4803,37.84006121069979
4804,39.430118927921285
4805,37.97854158613336
4806,32.82156763030798
4807,35.13020553864408
4808,32.51547670366563
4809,31.78853793334929
4810,29.415043288314337
4811,27.889410075349588
4812,29.2532896389057
4813,29.924880229398696
4814,27.90307289804332
4815,26.40684589176817
4816,31.071353659604938
4817,42.661570715205016
4820,28.132269225452546
4821,28.89753387158271
4832,29.991698345012992
4833,32.66482275013186
4834,36.341635491780835
4835,31.261523084040164
4836,32.237034333367774
4837,32.28072091080139
4838,33.18682176161565
4839,36.50685524792789
4840,44.76708933981536
4847,28.599840023565775
4848,20.164316879534454
4849,20.189763517024403
4850,21.225366591454076
4851,22.75721086374324
4853,42.24451654023687
4854,29.726734965273863
4855,27.56721269533955
4856,26.720043917692237
4857,25.123111299899392
4858,22.183885796303002
4859,29.956744649885877
4860,22.459662531069625
4861,24.810040048532755
4862,33.27519168482104
4863,37.6217840030331
4864,36.55726288410369
4865,40.50874820407262
4866,45.997414434259554
4867,46.46100487620788
4869,38.731047158704314
4870,40.26474022796174
4871,44.80014558572657
4872,41.417401806156704
4873,28.053697068557085
4874,28.537587485068798
4875,27.481668712316605
4876,46.81765891686882
4881,26.471386159184476
4882,26.008743345078983
4883,25.022217701651243
4884,24.86386851323914
4885,25.0241065096925
4886,28.29232064360258
4887,29.096510335242783
4888,27.879569690096105
4889,27.945049648606073
4890,28.000084974344645
4891,29.335256605918403
4892,34.778148701218015
4893,37.75563852440246
4894,27.525049350435438
4895,21.70968161255223
4896,15.336179010555497
4897,12.175401367789163
4898,11.071253400270507
4899,10.904515578917199
4900,11.304579421295784
4901,10.50734822364393
4902,9.160977340026875
4903,7.829478609466605
4904,6.6796985884830065
4905,10.700563843442069
4906,11.318949751377659
4907,10.952312867379078
4908,11.358491674800462
4909,12.685392988296371
4910,17.84960919977675
4911,24.515463141797227
4912,31.286104160324612
4913,37.49795334765804
4914,27.428929513625917
4915,40.045033553396934
4916,36.07025862145383
4917,41.47818842155175
4918,32.48700215224744
4919,31.124260901742673
4920,30.967826836247696
4921,30.04423757663244
4922,28.77189670523512
4923,28.655814624606137
4924,28.211672450837796
4925,28.71786259460714
4926,31.241715350170125
4927,34.344717529231275
4928,55.56027461334452
4929,61.73655344063445
4930,66.0583894396841
4931,62.53094473208694
4932,62.592463323027914
4933,61.29333645616134
4934,60.2136076740062
4935,59.623333803705464
4936,59.82753149671771
4937,61.14122451440198
4938,58.153440131900425
4939,58.3471941029602
4940,56.36221181681685
4941,56.44484487874797
4942,67.37992531629425
4943,68.7403888495719
4944,71.27307953959462
4945,64.48096768389223
4946,58.69713354299893
4947,57.56951224526347
4948,53.220050551793975
4949,50.52262003324722
4950,49.47075466936076
4951,45.41989756480325
4952,42.79287673808358
4953,42.680439220734115
4954,40.8003853458722
4955,40.31307159661446
4956,39.597395065269666
4957,39.4090031518208
4958,40.43628250389884
4959,64.73803610440518
4960,54.771802571711305
4961,51.74757877058437
4962,43.8839939961872
4963,41.7008720315207
4964,43.634788960243895
4965,41.50695542934045
4966,41.78931570326313
4967,43.27492441194045
4968,147.4142849291129
4969,174.9380052683009
4970,35.59270352721069
4971,37.62408964965289
4972,40.33676976910283
4973,51.24405620851394
4974,66.17771852006263
4975,60.55867827824113
4976,53.51679939047972
4977,51.50441680711447
4978,84.27865561142971
4979,81.91435105625715
4980,104.63911174307577
4981,89.29978194562864
4982,68.92478435049634
4983,53.51773171935929
4984,52.96920406438949
4985,51.10531057122353
4986,51.51081592330229
4987,52.39304391937185
4988,48.487110169437074
4989,55.585622844464524
4990,54.42616676983744
4991,46.36152953713463
4992,47.484088095003244
4993,51.13810513785211
4994,99.21345829312486
4995,88.91176061314764
4996,90.47353517666124
4997,64.1319539438191
4998,56.45355835195733
4999,52.891322010593285
5000,61.14017192410756
5001,57.65125536581036
5002,40.551848679755494
5003,52.94143523583989
5004,52.75658884364384
5005,48.14868242671582
5006,43.83083481994254
5007,43.350202461984736
5008,43.837765801508795
5010,56.907910195841396
5011,63.33222564454991
5012,77.47114287148725
5013,79.18689635768897
5014,58.33842355209708
5015,54.04787783058782
5016,49.89727300783852
5017,52.62485361598738
5018,58.02077909551008
5019,63.80354746232115
5020,54.34967467631941
5021,53.415414641975076
5022,55.35772154655206
5023,57.425151589068264
5024,59.823296412268974
